°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã (383.24, 11.08, 322.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37512
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876232
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7003
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69532
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71976
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07414
∞(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59921
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83874
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31128
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46036
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3393
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.916
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.027896
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.147269
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.274768
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.411222
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.557636
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.715029
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.888983
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086774
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300585
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529444
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78009
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05582
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36046
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69875
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080533
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575666
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149051
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836592
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652907
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63768
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81999
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20831
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54778
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62961
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97208
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80634
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.796
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.908885
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.020357
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.139193
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.266174
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.402033
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.54778
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704457
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873836
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070302
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284347
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51839
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769661
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044316
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347775
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68461
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060719
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543963
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116252
π(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798009
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606794
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58164
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83219
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34697
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49339
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57619
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30668
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21859
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39803
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.901994
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.013034
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.13139
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.25784
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.39315
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.538241
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694196
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862213
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054215
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266808
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499222
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754211
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033313
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335568
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671067
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045546
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513032
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084291
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760386
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56196
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52716
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79035
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49026
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44159
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52603
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67835
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80978
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83401
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.895279
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.005903
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.123833
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.249777
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.384503
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528985
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.684256
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851534
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038507
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249738
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480505
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733703
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012655
∏(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321417
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65808
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031061
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482846
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053212
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723834
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518337
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47428
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74988
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4891
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39237
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47912
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21816
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43822
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29158
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.888813
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.99902
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.116502
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.241952
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.376143
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.520021
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674648
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.841188
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023197
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233046
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462276
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71371
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990599
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296978
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637768
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017191
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453568
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022913
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688248
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475943
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42294
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71077
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43759
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35673
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44077
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02203
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00537
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94279
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.88256
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.992381
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.109416
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.234397
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.368081
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.511392
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665359
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.831179
∞(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010238
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216772
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4445
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694188
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96909
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27318
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611271
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9893
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428193
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993456
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65365
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434761
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37305
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67307
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3879
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38484
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43351
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68598
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11241
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.876497
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.98593
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.102564
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.22707
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.360274
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.503023
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656392
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.821524
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999829
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200922
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427162
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675168
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948169
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249977
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585499
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960467
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405541
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96478
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62003
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394727
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32468
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63672
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34003
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41537
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58469
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85395
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26136
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.870656
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.979742
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.095965
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.220038
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.35274
∂(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494963
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.647719
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812201
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989766
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185456
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410284
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65667
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927765
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227439
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560388
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932341
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385288
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936954
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587366
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355907
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29331
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60163
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29396
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4483
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79242
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4357
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41807
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.865036
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.973747
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.089596
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.213248
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.345487
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.487178
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63938
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803225
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980089
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171524
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393873
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638675
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907966
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205519
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535984
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90507
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365685
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909871
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555635
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31823
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26322
