¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119853
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60148
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69299
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636646
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863787
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125408
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412797
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729868
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081349
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473116
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918787
¡(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429466
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012455
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684108
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53823
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56133
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11655
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55351
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41561
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.45814
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.30413
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.29983
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.2993
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.30257
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.3097
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.32878
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64481
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874624
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137304
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425878
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744317
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097409
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491096
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931857
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44345
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028478
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702663
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5682
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58307
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17644
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56773
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41334
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.20053
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.13583
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.12964
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.1272
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.12846
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.13349
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.14588
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.33066
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652985
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885413
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149128
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438916
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758732
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113475
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509047
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948073
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457274
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044312
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72103
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59027
”(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60438
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2349
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57867
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40995
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.26444
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.1875
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.18063
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.17752
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.17813
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.18246
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.1952
(335.42, 7.22, 312.22) (370.67, 3.57, 319.92) (0.81, 2.16, 0.81) Human 19.46327
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661185
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89615
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160953
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451929
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773147
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129491
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521998
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964202
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473999
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060016
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740007
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60754
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62512
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24219
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58629
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40548
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87799
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26222
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669413
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906924
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172739
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464913
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787503
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145474
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53469
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980251
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492251
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076282
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764042
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62438
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64542
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23218
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59058
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39988
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85374
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23241
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677606
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917599
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18445
…(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477864
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801836
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157454
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54735
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99622
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510405
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09709
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783503
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64077
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66827
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22095
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59146
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39314
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8293
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19017
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685862
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928273
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196168
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490726
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816143
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168748
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559977
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012103
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528428
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117787
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801319
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65673
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70784
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20852
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58904
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38533
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80469
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14876
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694121
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938896
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207824
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503602
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827403
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180019
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572521
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027844
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546351
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138327
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821307
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67286
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74611
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19497
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5817
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35701
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77995
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10819
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703049
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949508
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219451
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51642
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837533
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191243
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585059
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043524
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564165
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155545
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840998
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69618
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74992
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18021
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5682
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32454
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75509
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0685
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712658
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960028
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23101
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52729
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847594
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202392
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5977
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059057
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581839
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168342
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860346
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71912
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76023
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16431
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55211
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29102
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71085
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02968
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722254
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97049
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242525
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536335
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857564
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213497
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611369
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074501
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599413
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181006
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879378
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7417
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79145
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14729
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53341
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25647
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66306
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98418
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731793
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980917
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253212
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545342
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867541
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224556
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624928
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089798
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61434
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193535
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898096
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76385
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82202
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17874
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51215
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22083
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61529
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92002
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741278
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991303
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261355
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554284
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87745
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235581
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63837
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104997
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625232
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205979
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916447
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78565
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85201
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1328
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48838
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18423
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5675
(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8401
