¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(406.15, 14.26, 246.84) (386.15, 7.94, 260.70) (0.81, 2.16, 0.81) Human 10.93542
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.241221
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.24005
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.727849
‚ (405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985263
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210422
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454494
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719868
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009477
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286301
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511876
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.48966
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.461574
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.435141
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.410334
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.387128
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.365498
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.345421
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.32688
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.309852
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.294322
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.280275
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.267695
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.256572
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.246893
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.238649
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.231832
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.226435
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.222454
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.219882
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.21872
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.706148
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987354
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212651
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456915
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722549
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012394
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283353
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508751
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.469009
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.441004
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.414651
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.389918
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.366781
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.345215
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.325201
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.306714
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.28974
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.274258
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.260254
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.247715
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.236626
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.226979
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.218763
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.21197
„ (405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.206593
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.202627
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200069
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.198915
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.686427
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989489
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214968
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459466
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725298
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015383
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280907
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528156
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.449925
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.421998
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.395715
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.371052
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.34798
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.326474
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.306514
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.288081
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.271154
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.255717
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.241754
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.229251
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.218196
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.208579
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200388
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.193616
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.188258
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.184306
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.181759
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.180614
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.668665
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990185
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217375
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462039
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72809
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018469
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278993
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561202
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.432391
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.404535
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.37832
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.353718
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.330704
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.309254
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.289346
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.270961
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.254078
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.238681
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.224756
… (405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.212286
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.201262
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.191669
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.183504
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.176752
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.171411
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.167474
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.164937
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.163798
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.652848
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986323
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214093
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461211
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730143
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021629
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300638
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594899
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.416389
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.388597
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.362443
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.337898
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.314937
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.293539
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.273677
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.255335
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.238492
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.223133
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.209241
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.196804
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.185806
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.17624
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.168094
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.161361
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.156036
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.152112
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.149583
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.14845
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.638955
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982502
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209973
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456712
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725257
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018489
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315913
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625826
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.401903
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.374168
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.348069
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.323576
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.300664
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.279311
 (405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.259492
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.241189
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.224384
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.209058
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.195197
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.182786
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.171815
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.16227
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.154143
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.147429
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.142116
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.138202
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.135683
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.134556
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.626978
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978745
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205883
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452286
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720413
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01226
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306955
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616005
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.388916
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.361235
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.335185
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.310737
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.287871
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.266557
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.246777
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.228509
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.211737
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.19644
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.182606
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.170221
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.159272
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.149747
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.141638
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.134938
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.129638
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.125734
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.123223
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.122101
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.6169
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975053
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20187
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447906
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715665
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004202
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298206
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606482
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.377418
Š (405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.349782
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.323776
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.29937
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.27654
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.255264
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.235518
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.217282
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200538
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.185268
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.17146
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.159096
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.148166
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.138659
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.130567
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.123878
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.118589
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.114695
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.112191
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.111073
(405.44, 14.27, 246.99) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.57528
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971395
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197911
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443626
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710987
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996251
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289717
(405.44, 14.27, 246.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597226
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.367397
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.339802
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.313833
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.289463
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.266668
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.245422
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.225705
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.2156
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.217492
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.220793
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.225507
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.231638
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.239192
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.248176
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.258598
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.270471
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.283805
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.298613
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.314911
(405.44, 14.27, 246.99) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.332714
(405.44, 14.27, 246.99) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.88613
