¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671751
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922261
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17633
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454289
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759827
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097182
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867105
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206899
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579179
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962167
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341887
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762821
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27178
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69778
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16749
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68279
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.965
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22184
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48944
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.723
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96803
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21962
Ø(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42538
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64035
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86507
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10013
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259295
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462034
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682181
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922021
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176673
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454666
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760241
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561078
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872956
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213287
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586184
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977295
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358333
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77521
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2504
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6995
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16938
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68482
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0099
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26876
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51946
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75417
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00046
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25908
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.473
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68952
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91587
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15263
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.258471
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461139
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681209
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920961
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177094
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455126
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76075
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566846
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87921
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220167
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593678
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993149
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375618
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794113
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25378
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70242
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17259
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68831
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05716
à(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31812
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55184
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78783
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03547
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29548
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52356
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74174
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96981
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2084
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257679
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460282
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680276
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919943
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177595
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455675
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761354
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572966
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885878
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227455
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601665
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009772
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393749
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81393
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27558
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72431
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17705
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69321
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10676
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36027
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58663
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82396
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07303
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33462
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57711
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79706
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02699
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26756
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256918
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459457
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67938
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918965
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178171
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456308
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235014
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579535
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893004
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235223
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610197
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022768
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412739
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834709
ß(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29839
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76744
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2011
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69953
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15877
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39612
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6238
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86261
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11322
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37645
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63374
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8555
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08743
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43305
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256191
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45867
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678523
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918031
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178827
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457026
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231908
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581457
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900535
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243463
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619232
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032731
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432583
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856425
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32628
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81224
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24965
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72632
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21326
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43431
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66347
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90382
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15608
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42108
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69345
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9172
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15118
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65518
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255496
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457915
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677702
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917137
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17891
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45783
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228956
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578187
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908493
ê(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252098
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628736
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043238
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453305
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879102
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35558
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85867
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30002
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78115
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27475
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4782
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70563
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94765
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20165
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46854
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74913
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9822
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32605
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88741
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254833
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457196
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676921
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916284
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177979
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909191
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226113
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575089
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916862
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261279
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638783
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054276
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474875
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902732
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38591
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90679
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35222
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.838
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3586
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56499
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78092
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00696
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24996
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51884
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80161
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05053
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55094
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13041
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254203
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456513
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676179
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915473
ö(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177091
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906756
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223464
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572146
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92567
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270896
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649318
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065906
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497305
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927322
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41727
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95659
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40628
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89688
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42414
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65521
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87436
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10387
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34435
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59652
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86114
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23494
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78607
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38471
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253604
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455865
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675473
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914704
(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615781
