¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40073
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852045
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.176231
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.539793
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934275
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.351817
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485497
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033048
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65809
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37829
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21692
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20556
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26084
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13728
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92359
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77238
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5593
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.86763
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.65191
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.59468
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.55125
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.51906
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.51602
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.447306
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.62714
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.82311
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.037438
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.272777
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.532313
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819917
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.140325
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.499407
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888867
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.300403
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428349
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968128
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583765
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29234
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11637
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0864
Œ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14522
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90964
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8291
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65022
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1642
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.5805
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.50315
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.48872
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.48216
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.48368
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.50261
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.429204
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.60745
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.801619
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013894
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.246876
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.50369
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.788126
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104818
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.459504
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.844138
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.249846
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.699444
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904427
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510892
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20814
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01801
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96999
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03305
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78391
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73786
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54921
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78423
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.6979
(372.20, 8.80, 338.59) (374.19, 1.08, 371.50) (0.81, 2.16, 0.81) Human 23.75765
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.411244
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.587923
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.780313
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.990562
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.221222
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.475355
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.756672
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.069709
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.420074
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.800079
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200134
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.643239
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841887
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439417
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12564
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92177
ı(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8563
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92416
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66199
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20085
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45174
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41862
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.393429
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.568558
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.759196
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967448
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.195817
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447308
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.725557
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.035002
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.381122
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.756688
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.151257
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.588028
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780516
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369328
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04486
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82765
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74522
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82839
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54378
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45052
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35779
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06669
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76473
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.375759
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.54936
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.738267
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.944547
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.17066
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.419549
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.69478
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.000691
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342645
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.713953
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.103203
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.533792
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720266
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300564
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965708
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73556
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63675
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70584
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4291
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23004
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26724
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72772
 (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29731
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.358236
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.530329
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.717528
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.921865
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.145754
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.392083
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.664342
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.966783
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.304641
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.671873
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.055964
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.480522
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661131
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233169
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888181
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64547
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53079
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57939
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3901
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10509
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18001
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.456
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8494
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.340863
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.511465
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.69698
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.899402
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.121099
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.364907
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634244
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.933271
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.267108
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.630439
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.009525
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.428201
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603104
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167085
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812272
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55732
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42724
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45606
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35365
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05155
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80872
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34067
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41993
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.32364
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.492773
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.676626
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.877159
• (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.096699
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.338024
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604487
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.900158
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.230049
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589645
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.963881
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.376742
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54616
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102273
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737897
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47113
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32613
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33581
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31906
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01321
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89273
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22853
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00785
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.306568
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.474251
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.656466
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.855137
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.072551
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.311433
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.575068
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867444
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193457
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.549485
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.919019
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.326163
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49027
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038754
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66506
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38678
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22733
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21848
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28631
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97695
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69727
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11959
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61221
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.28965
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.455902
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.6365
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.833337
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.048658
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.285135
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545989
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.835125
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.157333
™ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.509952
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.874928
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.276506
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.725322
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976475
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593694
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30424
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13081
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10407
