¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.75, 15.02, 249.38) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 11.76789
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.97755
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.99856
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.02181
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327716
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582136
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859236
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162171
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492367
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852194
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250016
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721787
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254663
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833951
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45738
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06976
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.14667
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.11795
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.09153
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.06739
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.04551
(429.33, 15.02, 249.36) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.02585
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329249
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583799
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861065
¿(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164154
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491755
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851521
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249265
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716111
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248224
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851562
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50116
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08247
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6555
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2936
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.59067
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.09356
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330767
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585429
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86284
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164308
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491146
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850841
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248517
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710312
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241697
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844136
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53281
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66386
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3029
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.48746
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.06392
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33228
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587073
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864639
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16377
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490561
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850187
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247797
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704468
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235081
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836628
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52132
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10303
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67292
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.313
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.38834
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.0347
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 14.28759
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333778
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588723
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865098
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163244
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490003
Ã(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849552
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247108
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698545
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228376
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828985
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50714
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12582
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69084
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32392
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.31277
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.00591
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335274
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590341
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864642
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162742
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489452
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848958
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246408
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692535
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221593
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821269
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49299
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14937
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71691
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34789
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.63881
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.97754
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38633
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336776
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591168
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864172
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16223
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48889
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848354
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245749
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687349
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214699
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813365
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47876
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17365
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74385
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37786
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08695
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.96378
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44506
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90574
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336699
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590776
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863747
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16177
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48837
É(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847757
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245115
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686613
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207751
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80091
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46454
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19875
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77162
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40879
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10962
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.33189
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.69316
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21187
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88461
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334976
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590376
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863325
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16129
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487851
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847207
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244484
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685925
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200717
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788437
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45026
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21042
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80026
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44071
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13272
(429.33, 15.02, 249.36) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.72425
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.53396
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74954
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48385
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333205
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589911
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862897
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160857
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487356
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846663
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243883
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685265
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193581
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775961
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43597
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19392
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82977
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47083
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15686
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.41564
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.38097
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.13451
Ã(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96342
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331479
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587999
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862518
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160413
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48689
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846144
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243307
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684598
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185091
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763433
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42167
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17741
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86013
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49341
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18208
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.26815
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.23392
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.42525
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43225
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64155
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329699
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586071
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862132
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159987
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486413
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845631
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242745
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683971
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174025
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750927
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40735
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16089
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89139
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51697
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20836
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98347
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.09259
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.7305
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07045
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22123
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327907
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58413
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861758
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15959
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485988
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845126
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242194
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683363
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167942
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738371
È(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39303
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14438
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91866
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5415
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23571
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.99015
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.95673
(429.33, 15.02, 249.36) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.70062
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93012
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04274
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326109
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582176
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861238
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159204
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485543
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844662
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241671
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682782
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16368
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725809
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37867
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12786
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94164
(429.33, 15.02, 249.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56699
