¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925544
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799479
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799084
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799623
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.801101
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.803514
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.78658
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.711136
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925797
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17143
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439657
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.354191
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.321895
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414773
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825454
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.811827
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.516997
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.486061
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.45653
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.428367
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.40154
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.376028
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.351798
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.407921
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.908118
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.781211
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.660723
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.546213
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757147
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755801
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755383
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755893
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757329
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.759695
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.762991
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.767224
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942307
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189452
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459353
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.476713
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.443462
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.417278
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.778676
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.761109
“ (395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.744914
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.611396
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.580893
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.551795
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.524071
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.49769
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.472626
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.448854
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.055268
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.922274
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.796101
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.717456
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.715177
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.713819
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.71338
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.713859
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.715259
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.717578
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720822
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.724992
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958884
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207547
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479135
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776959
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.571864
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.539083
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.729809
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.712427
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.696139
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.681049
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.761459
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.875942
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.258945
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.626148
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.600192
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.575558
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.211408
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.071802
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.680324
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.677125
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.674841
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.673472
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.673013
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.673466
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.674829
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.677105
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.680296
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.684407
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975524
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225659
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498973
Œ (395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798822
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.707652
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.673827
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.691723
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.711692
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.186339
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.928898
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.900367
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.904809
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.292127
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88317
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.645671
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.641566
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.638371
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.636084
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.634703
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.634225
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.63465
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.635981
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.638216
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.641358
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.645411
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992184
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243867
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518903
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820704
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153272
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.816485
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.783074
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.374782
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.341025
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.308846
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.047369
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.019313
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.325655
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87369
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.613428
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.608427
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.604332
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.601142
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.598852
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.597459
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.596964
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.597364
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.598663
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.600859
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.603954
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.607953
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008902
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262087
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538899
ö(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842682
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177569
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.967745
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.933177
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417209
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928703
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440686
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.203165
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.174103
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29594
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86545
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.583525
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.577636
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.572652
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.56857
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.565383
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.56309
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.561689
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.561177
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.561554
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.562822
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.56498
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.56803
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.571978
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025655
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280395
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558944
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864729
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201922
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.128351
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.09254
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.115993
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9618
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458955
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02182
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75371
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.268
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83637
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.549134
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.543269
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.538304
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.534233
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.531051
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.528755
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.527345
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.526817
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.527174
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.528411
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.530534
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.533542
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.723838
ê(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04243
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29872
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579049
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886869
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226382
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602662
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.262
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.226491
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995039
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477602
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02015
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72917
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24097
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8065
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.522863
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.516124
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.510283
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.505336
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.501275
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.498097
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.4958
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.494382
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.49384
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.494174
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.495384
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.497473
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.500441
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.917922
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059287
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317075
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59916
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909038
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250895
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623102
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.442489
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.405589
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028402
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496626
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0181
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70548
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21489
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.498771
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.491163
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.484454
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.478637
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.473706
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.469656
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.466483
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.464184
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.462758
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.462202
í(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.462516
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.4637
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.465756
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.613925
(395.02, 14.55, 309.13) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.129899
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07613
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335532
(395.02, 14.55, 309.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619365
