¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84431
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903184
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269364
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682779
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16833
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64403
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16001
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76721
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47108
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83963
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50039
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64185
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86745
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43471
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73608
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580814
Ê(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802015
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039993
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296677
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574367
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884952
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223751
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554186
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889867
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25492
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678501
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16362
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6395
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15506
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78015
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29601
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63996
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54364
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71429
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94432
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51467
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84915
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194531
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791333
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028497
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28428
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563346
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872921
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210655
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542429
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877172
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241048
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674731
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15946
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63577
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15284
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76657
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9291
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65229
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58831
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7876
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02388
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59705
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96494
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182032
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417791
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76834
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272107
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552546
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861203
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197819
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53119
¡(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864967
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232921
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671436
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1558
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63286
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16589
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3123
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89244
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66569
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63439
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86238
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10618
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6819
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08353
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169632
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406799
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634112
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877504
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54196
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849729
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185295
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520459
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853341
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230357
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668671
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15277
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51883
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7014
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22463
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88197
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68017
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68192
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9392
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19129
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75611
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20495
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157331
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396136
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620732
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863059
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125242
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428992
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173017
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510233
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842256
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228299
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651968
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761343
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13124
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64744
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19208
î(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87244
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69573
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73091
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0181
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27925
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83022
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32927
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14513
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38393
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60759
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848875
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109888
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397468
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716018
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058681
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397285
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767376
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174428
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625902
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1082
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62887
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17152
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86385
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71238
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78137
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09911
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37014
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9063
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45654
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133034
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371944
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594691
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834954
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094822
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380093
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697041
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031898
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368108
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735471
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148358
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598862
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08591
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61119
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15195
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85621
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73013
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83334
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18227
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46401
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98437
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23905
ò(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121039
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360181
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58203
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821294
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080041
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363004
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678383
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006535
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339548
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704254
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122938
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566211
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06435
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59441
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13337
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84951
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74897
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88682
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26762
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56094
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06447
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40904
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10915
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348638
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56961
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807894
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065545
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346203
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660043
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983908
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311605
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673717
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098162
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537891
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04354
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57851
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11577
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84374
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76892
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94183
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3552
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66098
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14662
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58259
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097368
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337317
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55743
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794758
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050828
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329691
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642022
ô(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961953
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284271
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643855
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074025
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511292
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02347
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56348
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09914
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83892
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78998
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9984
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44506
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76422
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23086
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75981
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085818
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326217
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545491
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78188
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036217
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313468
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624318
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940664
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257543
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614666
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050525
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485403
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00413
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54014
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08349
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83502
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81216
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05655
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53724
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87073
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31721
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90372
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076725
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31534
(326.78, 7.08, 330.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533792
