¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.856586
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75627
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75381
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75422
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325661
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584985
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867866
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177608
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518134
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888755
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29138
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739086
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244881
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823845
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4824
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19569
Æ(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92323
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56995
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16018
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90137
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91753
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92075
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92688
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93593
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.9479
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96282
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.98069
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.00153
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.02536
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05221
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.08209
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11505
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314318
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57262
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854357
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162817
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501824
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870063
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270668
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715974
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22479
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801156
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45644
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20802
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94022
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46892
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04923
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68903
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.50424
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.83794
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.18673
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.30208
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302983
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560309
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840879
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148017
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485548
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851479
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250037
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696316
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204793
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778486
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43059
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17822
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85264
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37055
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94133
¼(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57006
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04864
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.7377
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.05649
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.12609
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291674
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548006
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827442
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133289
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469305
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832994
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229564
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678568
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184855
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755912
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40483
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14854
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80942
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28377
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83635
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45449
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85423
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.85985
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.9281
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.95297
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280674
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535703
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814003
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118546
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453094
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814624
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210848
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660877
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164981
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733402
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37917
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11901
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76759
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2384
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75104
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34212
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66437
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.63312
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.80155
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.78271
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62805
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62872
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271698
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523996
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800622
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103869
Õ(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436961
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796347
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195074
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643227
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145158
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710993
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35361
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0896
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72715
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.69472
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70336
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25914
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46705
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64761
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.67682
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.51286
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6251
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.43731
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58436
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56977
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55901
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55207
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54895
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54964
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262712
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514226
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78815
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089231
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420857
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77832
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179317
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625683
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125437
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688669
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32815
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06034
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68807
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.64266
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.8176
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27923
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16286
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48558
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.44497
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.46001
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.50178
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.38511
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.53046
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61739
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65993
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70651
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75717
Ì(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.81197
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253736
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504467
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777523
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075984
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4048
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764208
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16363
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608163
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105794
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666447
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3028
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0312
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65034
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.59285
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.78507
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41142
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95129
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31196
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97654
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.28864
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.72883
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.71509
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.71383
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.28695
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.28762
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244798
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494774
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766934
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064384
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390666
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750113
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148017
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590722
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086191
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644308
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27761
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00221
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61399
(413.80, 14.38, 246.71) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.73836
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5949
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60247
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1593
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12828
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.59438
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62137
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.29523
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.27448
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.25733
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.24377
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.23378
Ä(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91647
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97429
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2359
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485084
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756382
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052822
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377942
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736086
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132442
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573359
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066711
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62226
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25251
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97338
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5789
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03396
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70358
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79889
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07453
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94777
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82238
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77786
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64181
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61955
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60116
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58662
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.17522
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40183
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09794
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16286
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22701
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475428
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745857
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041266
