¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 6.731505
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739293
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963102
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203715
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.687333
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.664448
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.642844
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.625031
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.60369
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.992063
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.596894
Ò (438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.578505
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.624532
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.611114
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.598851
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.587728
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.577734
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.247885
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.243362
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.239868
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.237399
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.235952
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.235527
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.236122
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.237739
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.240379
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153622
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336101
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531033
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739715
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963532
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204184
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612661
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.772528
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.751336
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.733413
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.714343
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.999828
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.167616
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.153773
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.731593
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.717885
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.705353
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.693984
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.683764
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.288029
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.280624
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.274267
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.268951
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.264672
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.261424
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.259204
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.258011
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.257844
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152573
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336711
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531711
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740421
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9643
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23493
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.689444
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.885989
æ (438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.865475
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.847215
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.829636
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.007603
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.105964
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.092246
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.843977
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.829964
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.817148
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.805518
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.79506
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.785768
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.777631
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.770638
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.764784
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.760066
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.756475
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.754012
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.752671
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.752451
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150319
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337663
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532717
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741477
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965462
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.749104
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.601164
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.005329
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.985423
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.966808
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.949465
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.015385
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.046697
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.033099
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.962046
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.947706
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.934592
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.922686
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.91198
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.902459
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.894117
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.886945
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.880934
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.876081
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.87238
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.869827
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.868418
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.868156
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148046
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338855
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533971
ê (438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742873
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96695
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.661329
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.516847
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.379717
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.308536
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.286878
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.266585
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.044436
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.026198
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.009236
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.993535
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.030604
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.058086
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.045889
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.034918
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.025157
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.0166
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.009235
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.003058
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.998063
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.994242
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.991593
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.990115
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 5.989805
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145803
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340364
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535578
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744565
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972244
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.577514
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.436296
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.395187
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.370566
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.347367
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.325565
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.305138
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.286064
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.268323
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.283639
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.107406
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.093847
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.092041
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.150296
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.159958
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.151163
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.143588
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.137227
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.132074
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.128123
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.125372
Ö (438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.123816
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.123453
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143564
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342135
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537468
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746602
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0119
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.592101
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.56389
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.537188
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.511966
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.4882
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.465859
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.444929
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.425379
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.407192
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.390352
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.374839
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.360638
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.441325
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.204691
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.194561
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.222351
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.257733
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.25471
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.252908
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.252325
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.252963
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.25482
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.257897
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141344
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344208
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53969
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74895
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051814
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.743275
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.714356
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.686983
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.517193
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.497235
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.478657
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.461442
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.445571
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.431028
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.417799
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.405871
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.395231
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.38587
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.377778
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.335856
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.32671
Ú (438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.371456
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.364757
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.359312
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.355114
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.353308
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.363368
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.374705
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13913
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346561
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542181
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751622
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091929
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.902933
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.873265
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.845179
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.467649
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.443927
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.424672
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.407588
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.391839
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.377407
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.364278
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.352438
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.341877
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.332582
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.324547
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.317763
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.312221
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.521371
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.514458
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.508828
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.504474
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.502856
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.513381
(438.39, 13.89, 288.41) (422.80, 12.20, 307.19) (15.47, 9.44, 8.72) Truck 6.525213
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136891
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349178
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545012
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762862
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132303
(438.39, 13.89, 288.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546006
