¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (340.72, 7.24, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00576
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447236
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07473
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79377
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02387
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70517
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67253
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73979
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82633
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00116
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21958
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50142
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78391
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09429
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38907
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73044
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426157
¡(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05066
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76604
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56807
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83793
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62287
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68121
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77496
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94297
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15488
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43092
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70554
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01118
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30772
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64662
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9661
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404239
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02561
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73714
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53385
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3968
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77635
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62156
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72267
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88444
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09028
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35614
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62782
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92938
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22821
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5653
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.87455
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381413
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999543
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70712
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49863
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35598
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33517
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86057
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66949
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8256
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02578
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28153
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55078
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84888
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15052
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48645
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78773
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357725
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9725
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67595
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46248
É(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31403
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28706
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27675
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33169
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79517
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96141
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2071
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47441
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76967
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07463
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41003
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70358
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333163
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944485
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6437
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42537
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27105
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23826
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22025
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31557
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41578
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44753
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13287
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39871
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69174
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.00053
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33603
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62208
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307792
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915519
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6104
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3874
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22707
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18886
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16304
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25305
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35418
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53834
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79287
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99904
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92457
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93343
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2565
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54318
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281589
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885667
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57602
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34856
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18208
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14114
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10515
…(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19048
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2922
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47102
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72725
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92846
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19216
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45665
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70722
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254604
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854894
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54066
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30887
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1362
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09898
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05025
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12973
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22987
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40405
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6617
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85881
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11725
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38364
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63088
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226864
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823287
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50432
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26838
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08934
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0562
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00082
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07552
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16727
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34723
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59629
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79009
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04396
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31298
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55694
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94514
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198359
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790835
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46704
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2271
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04165
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01283
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95072
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02101
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10437
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29028
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53097
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72233
ƒ(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9722
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24378
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48534
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87093
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169123
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757534
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42885
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18507
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99309
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9688
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89998
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96622
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04123
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2227
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46092
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65553
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90249
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17611
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42679
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7983
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139204
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723497
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38976
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14231
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94646
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92163
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84861
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91125
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97784
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15536
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38337
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5799
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83972
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10995
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37055
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72712
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10856
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688678
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34982
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09886
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90306
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87065
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79661
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85608
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91427
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0883
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30613
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50363
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77112
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03345
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30355
ˆ(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63649
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077299
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653093
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30904
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05471
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85864
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81856
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74404
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79676
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85052
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02146
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22922
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42847
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70387
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95765
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22816
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55803
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045356
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616796
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26749
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00996
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81326
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76531
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69093
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73502
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78662
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95495
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15271
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35436
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63809
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88349
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15506
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4816
(340.92, 7.29, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012808
