¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(335.67, 7.11, 333.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491853
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723675
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454661
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2196
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9927
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8124
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77468
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88807
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19657
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78093
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73817
€(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2169
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4569
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997474
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18426
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384341
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599108
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832792
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127208
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490984
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895526
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317648
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78547
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5346
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20212
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9724
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78686
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75578
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86407
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1678
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74581
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6943
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16059
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38205
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990892
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177211
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376809
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591029
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84517
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145514
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511253
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918117
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373308
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848291
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519404
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18466
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95216
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76169
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73716
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84051
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13957
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71128
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65127
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10543
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30876
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984533
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170451
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369544
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589403
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857727
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163905
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531694
€(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940897
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39889
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912109
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504294
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16729
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93204
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74456
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71877
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81741
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11186
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6775
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60911
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05138
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23704
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978443
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163908
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362544
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60112
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870488
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182374
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552197
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963776
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424601
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918021
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489225
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14999
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.912
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72911
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70058
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79474
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08471
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64437
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56779
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99852
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16686
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972557
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15762
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364242
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613011
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883447
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200961
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572812
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986781
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45043
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894146
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463275
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1328
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89192
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71388
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6827
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7725
†(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05808
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61192
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52738
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94669
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09821
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966913
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151615
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375353
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625081
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896574
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219602
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593529
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009961
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476455
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870796
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436668
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10285
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87161
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69885
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66502
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75075
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03199
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58014
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48775
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89604
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0311
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961511
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155338
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38664
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637338
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909912
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238357
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614371
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033223
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463424
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847968
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410168
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0724
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83713
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68242
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64762
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7294
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00647
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54899
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44901
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84649
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96552
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956339
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165959
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398108
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649738
‰(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923437
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257184
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635283
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056568
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443128
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825691
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383818
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04215
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80211
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64214
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62589
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70852
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98146
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51854
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41114
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79805
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90146
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961091
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176663
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409705
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662341
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937134
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276094
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65629
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075661
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423295
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803967
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357617
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01207
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76722
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60228
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58979
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68802
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95696
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48873
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37406
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75075
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83893
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971164
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187521
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421439
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675098
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951032
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295099
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677372
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057944
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403948
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782752
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331569
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982203
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73255
’(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56281
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57434
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66804
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93305
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45962
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33785
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70451
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77786
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981352
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198503
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433343
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688024
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967571
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314157
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698567
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040648
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385073
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762088
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305732
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952503
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69818
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52376
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55869
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64846
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90965
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43118
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30247
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65935
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71826
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991665
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209657
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445404
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701113
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984822
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333269
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709373
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023831
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366693
