¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(343.54, 7.75, 310.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4156
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82224
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09082
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3736
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67154
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74423
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78618
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8311
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87899
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92994
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98405
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04128
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10177
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16555
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23267
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30328
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37737
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355563
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684176
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050681
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427287
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685379
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961544
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257744
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583303
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18332
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9552
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69723
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42184
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67093
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93277
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20827
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49847
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69515
„(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73674
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78123
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82874
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87926
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9329
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98971
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04971
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11301
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17964
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2497
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32326
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339656
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664291
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028748
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408084
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664879
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939656
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234494
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562355
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15677
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92443
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66539
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39385
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53173
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78025
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04888
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33171
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6298
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69017
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73433
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78143
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83155
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88478
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94117
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00076
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06358
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12975
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1993
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27237
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323697
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64566
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006742
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389447
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645021
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918434
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215655
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542126
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12874
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89335
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6337
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37171
‡(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50904
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65193
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89515
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17098
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46153
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64651
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69029
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73704
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78682
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83965
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89563
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95479
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01721
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08292
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15203
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22465
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307697
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628116
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984657
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371392
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625761
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897861
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1975
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522567
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09626
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86202
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60219
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34855
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48842
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6308
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77899
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01598
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29935
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59804
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64909
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69552
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74494
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79745
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85305
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91183
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97382
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03913
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10783
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17999
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291634
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610528
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962504
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353925
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607101
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879183
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179934
„(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503689
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06352
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83037
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57083
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29536
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46989
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61179
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75947
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91321
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14303
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43439
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61073
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65683
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70594
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7581
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81336
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8718
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93343
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99834
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06976
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15365
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275541
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592916
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94085
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333441
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589052
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863423
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163028
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485497
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03053
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79849
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53115
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24286
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45341
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5949
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74217
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89539
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.055
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27674
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57512
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62097
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66976
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72161
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77658
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83467
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89972
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97614
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05613
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13984
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259409
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575242
€(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921433
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308835
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57163
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848236
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146777
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467966
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997309
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76635
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48538
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1911
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43894
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5801
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72697
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87982
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03899
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20477
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41751
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5878
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63636
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68794
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74694
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81632
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88912
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9654
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04528
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12889
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243215
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557548
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901978
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284227
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556589
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833652
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131067
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451144
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963856
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73136
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44018
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14009
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42659
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56738
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7139
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86645
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02526
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19063
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3629
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5574
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61057
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67326
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7392
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80848
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8812
…(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95741
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03721
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12071
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227026
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53982
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882517
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259562
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543496
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819622
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116034
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434981
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930175
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6922
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39565
(343.65, 7.77, 310.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08979
