¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40029
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20761
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80108
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67474
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86263
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.919962
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.082347
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.256877
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.444919
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.648053
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868678
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.109631
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372511
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.660388
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.977601
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.331075
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.723859
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.162798
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.66352
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.232381
¥ (406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.888986
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.65919
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44487
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36773
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35313
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52036
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80007
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26734
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87181
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71618
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92122
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.928332
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.091323
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.266527
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455319
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.659294
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.880914
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.122947
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387052
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.676329
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995739
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.351162
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746224
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.189183
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.694011
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.267095
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.934464
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71214
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.6531
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66915
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67083
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75588
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2674
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33017
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94621
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81149
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98475
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936873
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.100484
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.276376
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.465937
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.670772
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.893406
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.136541
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401902
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.692613
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.014252
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.37167
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.769066
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.216726
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.725139
‡ (406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.304009
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.980883
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77538
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73069
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73704
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75691
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87458
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12231
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52123
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13731
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98065
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09898
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.945586
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109831
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.286427
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.476773
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.682486
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.906151
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150415
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.417059
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.709238
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.03314
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.392601
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.792383
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.244823
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.756904
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.34507
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02825
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84236
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.80766
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80686
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84558
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99642
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22678
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59697
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20415
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05739
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19106
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.954556
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.119363
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296679
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.487826
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.694438
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.919151
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164568
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.432524
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.726204
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.052409
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.413956
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.816268
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.273474
ı(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.789313
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.386936
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.081
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91072
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.88632
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87864
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93691
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12205
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33475
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6759
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27454
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13843
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28843
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.963726
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.12908
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.307131
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.499099
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.70663
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.932404
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.179002
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.4483
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.74354
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.072055
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.435739
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.842267
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.30269
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.824557
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.429618
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14041
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97832
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96668
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95243
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03095
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25158
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44633
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75808
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34856
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22387
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.3912
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.973069
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.138982
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.317784
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.510589
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.719058
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.945914
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193717
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.464386
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.76169
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.092082
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.45795
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.868758
† (406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.332466
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.862558
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.473615
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20099
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04726
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.04878
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02826
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12777
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38514
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56159
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84357
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42627
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31378
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49948
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.982588
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.14907
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.328639
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.522299
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.731727
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.95968
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.208714
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.480785
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.780179
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.112492
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.480595
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.895745
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.362816
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.901263
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.526739
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26115
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11761
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13265
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10618
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22745
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52284
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68066
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93244
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50773
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.41008
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6134
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992282
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.159343
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.339694
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.534227
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.744634
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.973701
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223992
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.497495
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.799012
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.133288
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.504055
… (406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923229
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.396219
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.940675
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.580845
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32214
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18939
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21833
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18623
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33005
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66482
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80363
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02064
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59302
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51576
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73308
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.002152
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.169801
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.35095
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546375
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.757781
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.987979
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239554
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.51452
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.818187
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.154468
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529079
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.951214
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.431511
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.985673
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.634832
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.38431
