¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.96, 7.47, 334.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.49479
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33185
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78601
œ(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68867
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86282
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92514
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65594
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49947
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450128
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628654
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821663
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029596
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254198
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492402
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747101
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057879
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400181
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751559
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077348
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425283
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806333
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231942
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600537
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00182
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44024
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47537
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18775
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7237
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3037
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25691
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78062
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76984
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74606
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77847
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.547
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27189
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44944
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627897
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82079
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028655
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253181
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492653
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747178
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055224
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397254
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760723
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088522
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437474
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81969
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247946
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62508
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02852
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46939
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38662
®(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06534
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64638
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21911
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18318
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82095
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85547
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62403
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63808
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45422
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11568
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448915
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627335
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8201
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027913
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252379
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493168
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747737
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052768
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394544
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770387
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10029
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450316
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83376
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258342
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.650767
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05646
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76356
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30036
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94713
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52553
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13753
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11053
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01449
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94565
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5993
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50374
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36681
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02332
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448555
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626949
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819595
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027368
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251791
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493949
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748582
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050508
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392051
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769961
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112652
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463811
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848546
µ(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27182
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677617
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08568
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7243
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21655
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83297
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22228
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0589
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03906
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21483
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04049
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70022
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37535
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28324
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9366
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448361
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626741
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819277
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027025
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25142
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494484
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749721
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048446
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389777
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767441
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125616
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477961
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864056
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288892
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705642
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36358
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68677
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13517
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72271
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10453
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92189
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59001
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42223
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14007
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70146
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28056
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15048
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85538
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448332
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626711
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819142
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02688
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251264
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494315
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751144
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04658
µ(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38772
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76516
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138496
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492771
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88029
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306765
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734851
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33001
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.651
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0561
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61623
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99086
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58494
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51003
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61567
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24449
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68528
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22828
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02392
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82271
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44847
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626856
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819193
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026935
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251324
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49438
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752857
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044914
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385882
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763123
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151261
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508246
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897255
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325447
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0273
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30065
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61687
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97926
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51338
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8812
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27572
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35149
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71861
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2523
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6733
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18052
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95463
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91563
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448771
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62718
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819428
¸(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027189
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251597
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494677
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754858
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043444
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38426
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761326
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164585
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524386
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914954
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344938
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01565
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28832
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58445
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92376
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41401
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7753
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16257
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99484
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8263
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24474
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66542
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13732
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90833
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01446
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449237
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62768
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819849
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027643
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252087
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495208
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757149
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042174
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382859
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759773
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178473
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541201
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933393
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365252
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00536
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27744
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56689
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89095
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31811
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67308
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0535
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65837
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6808
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2412
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66172
(336.85, 7.45, 333.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10364
