¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­ (417.60, 13.24, 328.03) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.832909
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2994
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08053
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3645
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74645
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76172
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17463
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80585
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369195
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690681
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043207
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431308
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860556
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321522
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816974
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37016
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97376
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59186
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28076
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05939
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37939
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8028
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82576
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38784
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99357
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336666
¶(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655113
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004115
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388155
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812698
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268056
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757415
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30349
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91656
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57555
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26235
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03855
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39308
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75725
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89121
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55147
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64233
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304338
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619752
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96527
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345334
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765227
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21511
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698518
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2376
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84236
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54661
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24426
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01797
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34709
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62984
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95805
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59487
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29914
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272218
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584594
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926717
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302784
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718128
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16272
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640303
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17251
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7691
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46278
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2264
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9978
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23995
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50432
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95662
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63851
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98103
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240253
Î(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54971
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888398
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260599
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671403
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110922
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582767
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10822
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69687
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38001
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17003
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99134
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13422
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38071
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80857
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68242
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.18977
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.13556
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.08985
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.05138
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.01949
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.99363
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.99243
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.18225
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785316
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515018
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850354
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218692
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62508
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059663
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525876
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04471
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6255
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29834
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07634
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97293
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02981
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25901
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66297
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.16339
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.05779
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.0284
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.00423
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.9852
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.97121
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.96233
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 16.96957
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.13724
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759814
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039928
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351081
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177117
œ(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579092
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009021
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469646
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981998
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55512
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21769
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98403
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86755
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92676
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13913
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51979
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.21302
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.0931
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.08079
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.07455
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.07474
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.08204
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.09743
(417.60, 13.24, 328.03) (399.87, 8.67, 305.12) (0.81, 2.16, 0.81) Human 17.13101
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734481
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010348
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31868
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656943
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026859
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560008
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41409
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920046
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48564
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13817
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89299
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76026
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82215
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02107
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37902
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41456
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8858
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43082
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709318
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980955
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286499
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621566
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985533
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388035
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835081
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311704
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969811
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05968
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80324
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65669
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69788
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90485
¸(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24064
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1823
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64271
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9841
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684328
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951755
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254543
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586453
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944579
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342675
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784577
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256408
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776495
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36656
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03851
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83278
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77586
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88509
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20485
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95518
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34988
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54387
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659516
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922754
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222814
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551605
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904001
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297757
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734596
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201803
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715391
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29677
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9591
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73559
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66234
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05025
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56543
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06451
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11827
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634884
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893952
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191319
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517029
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863803
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253284
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68514
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147888
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655104
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22794
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88093
¤(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64235
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55072
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61893
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89013
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35909
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49086
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7382
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610436
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865356
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16006
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482726
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825254
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209255
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636208
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094663
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595624
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16008
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80392
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55075
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44099
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48964
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73408
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16807
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22933
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38015
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586172
(417.60, 13.24, 328.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836967
