¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(380.82, 7.46, 346.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76852
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557918
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864116
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197809
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799264
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789668
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09996
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43494
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79506
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87873
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61741
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73383
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03618
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72731
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44081
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348823
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516862
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696904
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948559
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582788
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959057
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250161
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529887
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833673
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164639
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712243
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767841
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0714
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40438
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7623
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87408
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61222
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62206
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98606
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6547
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3639
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337843
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5051
‡(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684301
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929138
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227503
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558778
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940182
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239511
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502532
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803967
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13225
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626188
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667923
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04643
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37525
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73107
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87074
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60845
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61323
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9386
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58527
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29102
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327094
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493581
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671977
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909742
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206028
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534893
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921094
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231127
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475818
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774941
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100669
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541075
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564827
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02575
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34751
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70137
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86864
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60609
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63091
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89367
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51891
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22208
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92926
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316526
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48234
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659904
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890386
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184584
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511058
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901784
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223316
…(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461782
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746661
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069896
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456894
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462447
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00633
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32391
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67315
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05216
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60517
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6501
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85128
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45562
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3488
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306238
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471308
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648137
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871096
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16324
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487285
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882323
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216039
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453987
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719112
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039876
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390182
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360831
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98818
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30454
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64638
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02344
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60564
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6708
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98702
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64923
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72471
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296178
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460583
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636628
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851864
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141946
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463574
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862659
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209327
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446828
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702019
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010651
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358234
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260029
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971327
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28655
¢(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62449
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99629
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60751
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69313
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17898
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88562
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.54633
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.48316
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.46247
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.4458
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.43324
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.42467
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.49614
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286367
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450092
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625411
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832676
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120708
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439999
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842843
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203222
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440244
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69499
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982145
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327157
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160096
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955677
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26984
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60664
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97067
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61084
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71697
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37626
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08714
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.46572
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.4146
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.39689
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.38323
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.37357
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.36791
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.4273
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276776
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439859
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614424
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813507
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099535
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420135
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822815
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197639
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434282
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688601
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962502
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296884
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061021
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941225
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25448
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59021
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95091
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61549
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74237
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57909
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25833
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.71372
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.6054
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.59271
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.58424
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.58012
(380.81, 7.46, 346.40) (355.00, 1.14, 372.66) (0.81, 2.16, 0.81) Human 20.58014
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267423
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429847
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603752
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79444
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078436
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402357
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802692
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192592
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428888
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682803
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95627
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267423
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962852
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928049
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24042
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5752
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93481
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65455
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76935
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78763
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4306
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86871
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258296
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420122
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593336
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77915
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057464
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384445
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782383
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18814
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424122
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677685
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95075
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245648
ƒ(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86565
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916109
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22767
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56159
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92018
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71277
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79791
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97087
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60382
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84553
