¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í (373.39, 8.82, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55774
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046073
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402152
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797729
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235267
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72093
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269381
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835876
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38921
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8518
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35983
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59285
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7208
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.89013
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.68325
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.66679
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.67261
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.684
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.70231
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.72985
(373.71, 8.84, 336.96) (372.14, 1.47, 362.45) (0.81, 2.16, 0.81) Human 12.77238
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097443
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273936
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464221
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669875
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892813
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13526
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399776
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689552
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008192
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360251
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751121
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187528
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66758
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209007
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765764
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34732
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80601
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30959
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26859
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59559
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51883
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9725
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78307
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45544
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52135
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80667
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18498
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16026
‹(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078356
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253423
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442106
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645938
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866876
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107019
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368946
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655729
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970982
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319064
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705317
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136273
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615281
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149836
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697281
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30691
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76187
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26114
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07365
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47416
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25003
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72444
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45648
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42367
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00409
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059531
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233174
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420286
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622366
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84129
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079194
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338593
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622463
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934361
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278567
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660316
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085974
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56349
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091852
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63037
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23296
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71929
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21448
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01933
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35644
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03756
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48452
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14183
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69704
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.55686
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08963
‹(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06207
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040992
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213261
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398749
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599138
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816131
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051837
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308699
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58972
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898366
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238788
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61612
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036613
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508017
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035028
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56502
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15906
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67827
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1695
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96643
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24229
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76578
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25242
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83853
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.55682
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.58856
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62462
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70642
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022689
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193568
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377602
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576242
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791312
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024868
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279304
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557547
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862956
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199669
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572716
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988185
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453625
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978491
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501186
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08691
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63883
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12625
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91484
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04134
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49087
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02782
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54609
‚(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88755
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005766
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174203
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356708
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55369
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766894
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998313
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25036
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525897
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828176
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161301
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530143
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940651
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400236
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918175
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438834
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01652
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60084
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.099
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86715
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98115
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12183
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81042
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.264
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50691
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989544
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155904
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336116
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531481
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742827
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972195
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221918
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494729
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793953
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12356
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488286
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894024
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347942
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859072
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382574
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947826
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56439
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07351
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83798
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92255
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79692
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59993
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99179
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1412
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.973555
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138769
†(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316369
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509618
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719161
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946499
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193913
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464117
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760359
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086502
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44724
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848238
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296647
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801191
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333925
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880795
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51752
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04917
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81013
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86556
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63951
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39612
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72905
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78973
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.95784
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121904
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298236
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488265
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695871
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921225
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166366
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434018
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727324
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050095
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406888
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803371
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24636
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744484
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286465
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824174
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44332
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02596
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78357
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81018
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40369
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19313
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47535
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45172
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.942316
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105263
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28035
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469005
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672945
