¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (379.64, 14.23, 268.00) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.70046
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.0783
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.05982
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.04393
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.03061
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.01986
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.38315
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607865
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817445
ª(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044343
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290212
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558263
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849382
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637995
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005062
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410925
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861955
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386456
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979929
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65575
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40142
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25356
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28707
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.14586
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.12209
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.10096
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.08244
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.06652
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.05318
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.04241
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.34269
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604883
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814787
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04104
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286617
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554339
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844501
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159032
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998958
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40414
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854436
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37712
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969355
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64636
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38889
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23904
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27859
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.17125
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.14744
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.12626
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.10771
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.09175
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.07838
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.06758
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.30321
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601968
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812044
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037816
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283112
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550512
¡(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839751
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153815
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993027
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397584
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847109
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369623
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964034
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64058
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37677
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.225
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27044
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.19933
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.17546
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.15423
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.13563
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.11964
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.10624
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.09541
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.26471
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599121
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809145
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034672
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279691
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546779
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835131
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148741
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494043
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391218
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840385
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365825
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959732
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6303
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.365
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21139
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26265
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.23011
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.20618
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.1849
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.16625
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.15022
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.13678
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.12592
(379.91, 14.16, 267.27) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.22719
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596426
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806319
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031608
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276357
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543291
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830639
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143808
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489032
ü(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867831
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837168
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362173
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955593
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62034
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35363
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20479
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25523
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45668
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78572
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36302
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24134
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41645
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17356
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594192
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803568
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028625
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273113
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539998
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82628
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139022
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484265
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862226
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282091
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358721
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951653
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61071
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34257
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19876
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2481
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43885
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76776
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34126
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22904
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39451
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16793
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592017
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800891
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025723
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269958
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536794
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822052
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134381
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479372
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856807
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276059
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355429
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947924
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60141
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33195
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19307
ğ(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24135
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42163
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75066
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32339
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20848
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37448
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1645
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589898
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798289
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022902
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266889
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533399
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817955
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129883
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474648
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851576
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270236
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754937
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944345
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59245
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32165
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1876
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23493
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40501
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73446
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31968
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18937
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35643
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1633
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587837
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795762
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020163
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263909
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529772
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813989
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125529
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47009
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84653
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264915
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749822
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298538
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58381
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31173
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18249
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22886
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38898
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71909
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31691
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17167
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34033
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46268
Ê(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585831
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793311
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017505
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26102
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526268
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810158
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121323
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465704
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841671
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259856
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744884
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293305
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916513
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30222
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17765
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21863
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37359
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70456
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31513
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15545
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33428
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85347
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583885
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790935
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014929
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258219
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522883
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806458
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117261
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461483
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837001
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255403
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740124
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288268
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.910764
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60242
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17309
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20614
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3588
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69092
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3143
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14065
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15141
(379.91, 14.16, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85844
