¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529913
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51619
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21212
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97406
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28081
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35413
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43079
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51087
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59444
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68159
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7725
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86725
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02672
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29757
·(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63126
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16983
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954702
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169983
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426008
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794942
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333761
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047751
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216389
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840752
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48565
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17496
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93158
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22743
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37585
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45507
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53777
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62406
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71406
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80783
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90554
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00732
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25786
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60957
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14889
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932561
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150372
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421822
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756161
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288398
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969412
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215796
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826212
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42081
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13802
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88932
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17661
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24843
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3235
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40193
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48383
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56927
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65839
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75127
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84807
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94888
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05383
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22279
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5923
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910677
º(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146465
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417508
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71702
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242702
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88848
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214052
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811445
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35691
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10127
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84731
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12831
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19939
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27375
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35143
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43258
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51722
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60549
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69752
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79344
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89332
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99732
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10561
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21831
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894894
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142508
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412828
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696557
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196664
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805236
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211085
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777907
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29394
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01433
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80556
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08244
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15287
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22654
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30352
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38394
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4678
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55531
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64654
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74159
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84063
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94375
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05108
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16284
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28163
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891177
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138495
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407683
³(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690934
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15035
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75023
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206947
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7221
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23189
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92625
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76402
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03897
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10879
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18182
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25815
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33784
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42105
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5078
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59826
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69251
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79073
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.893
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00231
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11764
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23761
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887473
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134438
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402575
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685309
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103762
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695303
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195039
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667087
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17075
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83868
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72278
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9979
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06715
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13955
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21524
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29432
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37681
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4629
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55262
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64614
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74666
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85249
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96261
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07719
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1964
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883688
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130318
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397459
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679734
º(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056957
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640201
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169954
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612846
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11049
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75164
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68174
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95916
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02783
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09969
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17478
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25325
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33514
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42055
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51288
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60987
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71091
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81605
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92555
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03946
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15798
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879904
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126147
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392343
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674108
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009982
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584929
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148987
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559364
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05119
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66517
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64099
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92271
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99089
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0622
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13674
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21464
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29931
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38817
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48078
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57722
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6777
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78227
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89114
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00442
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12231
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87606
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121959
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387225
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668494
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977138
·(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529511
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128565
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506662
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992713
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57922
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57732
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88853
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95622
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02707
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10454
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1858
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2706
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35897
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4511
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54705
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64701
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75106
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85938
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97207
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872149
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117702
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382126
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662922
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970974
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474023
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108725
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454683
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935144
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49395
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47488
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8566
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9273
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00145
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07894
(376.50, 11.17, 323.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1598
