¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(417.18, 14.61, 315.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34476
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49867
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16829
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91316
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90531
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30566
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904605
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200389
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524116
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879986
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272879
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70879
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195081
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741231
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37363
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07721
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88558
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83929
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.605
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42728
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47035
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15579
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78796
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47518
º(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13522
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14481
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51427
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911406
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207815
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532318
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888992
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282862
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719886
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207484
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759563
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39828
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10534
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91809
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88579
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70813
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54354
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78839
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43455
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08976
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75872
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35038
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28467
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74552
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918151
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215184
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540383
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89791
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292709
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730845
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219785
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77773
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41975
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13343
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95055
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93219
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81348
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66247
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09957
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72511
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40273
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96733
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57347
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45549
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98211
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924807
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22248
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548396
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906743
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302487
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741738
º(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231968
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795702
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44025
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16144
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98335
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97849
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92103
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89287
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37953
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02813
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60505
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18343
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80489
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63107
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22409
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931456
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229703
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556298
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915455
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312157
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752506
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244019
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813507
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46055
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18928
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02265
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02474
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03097
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18552
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67134
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26206
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81463
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40747
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04495
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81018
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47161
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937936
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236816
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564157
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924086
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321704
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763152
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259138
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831155
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48066
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2171
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06178
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07081
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14326
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48936
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.936
´(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46344
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02845
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63499
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28766
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08091
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70304
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944393
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243866
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571889
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932643
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331191
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773663
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274546
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848607
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50053
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24477
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1008
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11678
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30081
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61195
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12584
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66581
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24465
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86644
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57375
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35947
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91507
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521317
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250849
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579522
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941066
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340519
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784078
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289796
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865853
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52025
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26999
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13497
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14169
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33357
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6543
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16364
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87532
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46858
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12505
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87263
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60695
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526513
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257709
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58709
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949399
®(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349735
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794367
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304861
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882896
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53853
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28536
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14865
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15775
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35278
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69659
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19124
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0922
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70164
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41248
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18359
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82334
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531621
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264528
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594542
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957621
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358853
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805565
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319394
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894951
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5485
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29683
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.162
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17347
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37148
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73876
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21887
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31683
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9784
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71134
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47998
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07323
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536641
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821542
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601894
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965714
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367821
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815392
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326905
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903478
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55816
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30798
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17498
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18873
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3897
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78082
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24652
Ÿ(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52912
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1128
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73845
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41052
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34595
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541573
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826941
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609157
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973723
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376701
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824423
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334203
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911713
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56761
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31886
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18762
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20357
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40743
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81548
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28243
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.451
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05508
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6768
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34454
(416.79, 14.63, 315.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62614
