¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(442.89, 14.85, 257.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087839
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391068
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972717
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66956
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48116
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3682
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43039
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76535
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40519
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85948
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09279
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35624
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927361
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147961
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386939
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646517
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929554
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239241
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579422
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956981
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388371
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854862
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368311
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946964
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64229
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4495
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32866
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38651
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7122
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31376
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7503
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76445
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81125
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83781
·(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920426
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140476
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378808
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637696
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919913
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228676
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567809
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942274
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371943
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834881
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345834
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922594
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61528
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41798
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28976
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34312
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65975
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0702
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6448
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49721
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23938
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22058
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913601
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133087
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370782
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628982
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910401
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218226
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55632
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92924
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355658
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815166
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323709
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902534
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58857
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38497
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25144
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30029
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53646
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6752
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54291
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32481
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69761
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74055
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90683
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125778
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362851
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620354
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900977
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207912
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544975
µ(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916701
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339528
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795709
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30224
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882776
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56214
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35246
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2137
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25797
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38126
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4946
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44453
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21735
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32224
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23276
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90018
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118545
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355019
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611865
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891725
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197761
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533803
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90437
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323589
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776539
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285046
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863281
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53601
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32045
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17659
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21618
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28037
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3192
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34961
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11032
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99384
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61927
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84998
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893585
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111457
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347306
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603449
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882546
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187742
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522803
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892195
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307783
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75763
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268093
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844074
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5102
°(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28893
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14005
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1683
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19527
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14885
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25801
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99951
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59553
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00436
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2464
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887081
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10443
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339715
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595219
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873537
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177864
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511945
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8802
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292119
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74247
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251356
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825208
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48465
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25791
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1041
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08924
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11256
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98338
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1659
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8926
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16457
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42524
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56866
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87589
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880688
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097496
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332199
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587056
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864629
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168146
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501209
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86838
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27598
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727806
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234899
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80658
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45943
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2274
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06877
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01165
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03229
¶(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8226
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07111
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78953
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9048
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9491
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96295
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25225
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874367
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090662
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324803
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579031
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855888
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158532
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490669
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856735
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262105
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713387
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218698
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788267
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43501
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1974
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03398
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93552
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95434
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70368
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97737
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69017
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76955
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49924
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3923
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55578
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82303
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868133
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083944
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317506
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571103
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847246
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149082
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480264
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845239
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249381
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699176
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20277
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770233
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41446
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16786
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9763
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86087
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87867
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61957
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87817
º(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59443
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63832
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07135
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04874
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93893
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25155
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862013
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077338
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310353
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563293
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838722
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139764
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470042
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83397
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236844
