¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31696
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797353
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946352
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103432
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269262
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444466
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629916
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652595
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11732
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69428
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36536
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34291
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3235
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.30712
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29375
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.28339
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27601
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27162
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.2702
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733311
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.80949
¯(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889162
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97246
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059643
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150973
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573418
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272945
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604787
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759069
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905351
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05952
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222174
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393935
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575583
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767975
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827912
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3104
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14803
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19134
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16921
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15009
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13395
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1208
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11062
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1034
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09912
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09778
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775165
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85293
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.934223
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019308
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108377
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221848
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830963
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569909
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722701
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866391
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017748
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177372
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34586
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523972
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712509
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527029
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01087
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51229
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67594
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.02412
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00229
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.98344
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.96755
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.95461
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.9446
¶(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93752
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93335
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93209
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818223
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897626
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980681
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067589
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158628
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44521
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111997
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688082
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829294
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978002
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134742
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300151
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474896
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659738
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855524
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699562
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20187
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81379
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.88792
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.86341
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84188
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.82329
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.80763
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.79489
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78504
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.77809
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.77403
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.77285
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862576
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943699
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028554
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117404
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210447
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687155
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419791
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777074
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940152
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094169
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256601
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428133
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609519
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801519
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269634
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879051
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40147
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29036
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.73314
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.70895
¸(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68769
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.66936
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.65392
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.64136
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63168
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.62486
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.62089
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61978
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908215
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991109
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077865
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168696
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31557
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950123
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527668
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846352
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055507
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215149
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38361
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561693
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750106
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001081
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410972
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06593
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61017
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.892
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.58437
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56048
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5395
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5214
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50617
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49379
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48426
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47756
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47369
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47264
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955239
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039996
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128688
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221628
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542275
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236871
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568356
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916706
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175564
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34117
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516093
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70105
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896998
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111723
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580603
É(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26064
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93571
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46788
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44137
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41777
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39704
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37917
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36414
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35194
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34255
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33597
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33219
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3312
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003664
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090327
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181112
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27618
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787644
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402372
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609968
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988224
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300631
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472573
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654302
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846667
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854671
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225998
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756929
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46357
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48843
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33013
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30392
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28059
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26011
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24246
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.22762
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.21558
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20634
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19986
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19617
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19524
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.053526
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142196
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235081
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396546
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054079
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442209
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652584
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060864
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430997
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60962
Ë(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798615
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998871
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963109
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344059
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940333
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67528
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10944
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19772
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.1718
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14873
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12848
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11104
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09639
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.08451
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.0754
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06903
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06541
(341.47, 7.25, 379.67) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.06454
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104865
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195637
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290765
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624887
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284034
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482931
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696197
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134634
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566917
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752718
(341.47, 7.25, 379.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949465
