¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.18332
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32977
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5053
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84787
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74613
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08706
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44055
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81255
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2349
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68656
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.165
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56446
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88142
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21284
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55959
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117856
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37849
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685547
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025254
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402854
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820579
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252805
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737398
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256163
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840499
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5452
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3582
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31563
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47928
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.878
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75576
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0922
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44594
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92504
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30672
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72666
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20725
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.583
³(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90064
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2327
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6528
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114396
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381789
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689329
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029451
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407532
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819549
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251653
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735184
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244574
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.832682
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53619
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34056
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30122
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45279
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85128
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76327
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10004
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49668
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06875
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39377
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77018
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25303
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60526
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92359
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3228
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97009
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110874
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385058
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692938
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033454
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411997
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818415
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250383
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724877
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232991
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82472
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52702
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32286
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28655
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44709
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8251
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77337
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11059
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6631
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15652
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48482
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82893
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30244
±(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63121
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01062
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65418
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29197
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108227
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38817
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696373
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037265
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416249
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81718
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249001
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714581
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221421
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.816621
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51769
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30511
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27161
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43825
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79938
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78607
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25434
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83527
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2482
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57999
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92781
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35446
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71497
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33548
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97663
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6282
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110913
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391124
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699635
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040883
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420284
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815839
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247502
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704293
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209864
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808384
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50821
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29048
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25641
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42906
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77417
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86896
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42069
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01334
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34398
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6794
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03109
¬(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4347
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0337
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67492
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30698
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9796
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113453
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393915
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702717
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044303
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424099
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814396
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243663
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694018
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198321
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80001
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49672
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2774
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24096
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41955
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74952
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02983
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59266
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12016
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44388
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78313
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16183
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74756
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36653
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00296
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65202
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115849
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396548
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705624
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047528
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425807
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812856
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234473
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683758
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186798
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791504
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48125
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26412
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22526
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40972
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77995
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19612
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77051
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22049
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54805
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91037
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.435
¬(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07415
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71432
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34202
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44437
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118096
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399018
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708353
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050555
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424326
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811208
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225294
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673513
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175291
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782866
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46575
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25062
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20932
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39955
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76238
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2099
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95439
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32502
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67146
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16817
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75806
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41523
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04837
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1953
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120195
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401328
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710902
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053385
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422756
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809465
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216129
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663287
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167579
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774102
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45021
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23692
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19925
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38907
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74476
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22091
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11343
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44424
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92542
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44376
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09537
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7699
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8899
 (349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00036
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122147
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403473
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713271
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056014
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421095
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806073
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206983
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65308
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159781
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765211
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43465
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22302
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19869
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37827
(349.57, 7.00, 363.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72711
