¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472035
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676067
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960543
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271818
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612423
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987103
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402292
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864856
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383229
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968106
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50664
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0449
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65873
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31686
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97301
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91461
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86672
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.84203
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.82051
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.80212
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.78684
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.77467
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.76558
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.75958
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.75665
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.7568
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.76002
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.72473
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411969
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672626
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956758
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265561
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604614
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978485
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39271
è(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854138
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371185
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954453
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50294
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04081
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6589
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32279
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01386
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96169
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91152
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.88677
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86519
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.84675
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.83144
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81923
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81013
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.80412
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.80118
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.80134
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.80457
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.76919
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408751
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668456
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950305
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25849
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596804
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969828
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38313
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843438
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359154
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940832
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49979
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03733
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65961
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32971
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05559
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00986
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95969
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.93488
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91323
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.89475
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.87939
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86716
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.85803
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.852
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.84907
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.84922
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.85247
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81699
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404352
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662503
æ(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943812
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251383
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588994
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961198
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373543
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832721
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347142
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927201
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49714
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03437
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66084
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33751
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09823
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05903
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01129
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.9864
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.96469
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.94615
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.93075
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91848
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90933
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90329
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90035
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90051
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90377
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86818
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398878
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656584
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937339
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244271
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581169
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952596
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363951
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822028
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335107
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913618
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49498
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03574
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66267
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34626
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14174
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08382
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06636
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.04139
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01961
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.00101
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.98556
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.97326
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.96408
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95803
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95508
Û(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95525
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95853
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.92282
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393435
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650655
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930845
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237158
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573379
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943945
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354397
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811353
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323078
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900039
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49333
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03783
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66505
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35598
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17245
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05113
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.12496
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0999
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.07805
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.05939
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.04389
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.03155
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.02235
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01628
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01333
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0135
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0168
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.98097
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387965
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644706
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924394
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230096
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565587
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935364
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344828
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800692
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311115
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886455
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49221
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04046
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66796
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3747
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1841
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0185
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.18715
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.162
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14008
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.12135
ü(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.1058
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.09342
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.08418
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.07809
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.07514
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.07533
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.07864
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.04268
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.761938
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.732738
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.704805
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.678107
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.652612
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.628291
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.605117
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.595259
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299144
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872919
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4916
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04357
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67146
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38554
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19645
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98753
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.253
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.22776
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.20576
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.18696
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.17135
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.15892
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14966
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14356
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.1406
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14079
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14413
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.10802
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.6001
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.592794
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.586404
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.580924
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.576347
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.572671
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.56989
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.589699
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287189
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859419
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4915
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04716
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67026
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39387
(434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20952
‡ (434.65, 14.32, 310.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95816
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.32258
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.29725
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.27515
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.25628
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.24061
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.22814
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.21885
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.21272
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.20976
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.20996
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.21332
(434.65, 14.32, 310.54) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.17707
(434.65, 14.32, 310.54) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.618885
