¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(353.03, 9.41, 316.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66709
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09803
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95507
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76005
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6383
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65391
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48552
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13979
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263741
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600999
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97534
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384422
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84276
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356047
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925084
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52037
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13992
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99147
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76717
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63194
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49911
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16425
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41304
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284322
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623645
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997791
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412272
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873852
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391001
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966533
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55787
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18211
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02741
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77643
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62563
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53437
…(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06583
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71405
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03442
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304842
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646245
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022745
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440021
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904866
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425859
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00808
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59556
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22452
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06282
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78607
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61938
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53865
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10561
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68376
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3169
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70575
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325224
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668703
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047609
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467648
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93578
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460636
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04969
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63349
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26723
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09778
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7961
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61321
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52335
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14718
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72869
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39183
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08188
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345542
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691087
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072361
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495193
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966597
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495359
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09134
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67157
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31021
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13221
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80658
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6071
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50874
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1906
…(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77562
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46936
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16624
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92832
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365742
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71335
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097047
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522623
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997285
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529915
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13168
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7099
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35339
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14758
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81742
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60108
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49472
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23582
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82454
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54447
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25346
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38586
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735498
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121559
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549952
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027882
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564373
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17305
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74997
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39685
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15765
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82867
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5951
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48134
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28296
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87548
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61621
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34362
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405854
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757558
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145958
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57711
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058294
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598701
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21795
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81471
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44617
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16807
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84031
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59397
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46862
„(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33197
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93234
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69026
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43683
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425689
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77945
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170259
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604148
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08861
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632861
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26256
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88025
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51985
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23309
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85236
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6075
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45653
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36212
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00179
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76661
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5331
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445431
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801215
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194377
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631055
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118753
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666881
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30686
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94652
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59445
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39381
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98023
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62772
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44507
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34913
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07333
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84534
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6325
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465058
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822847
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218371
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657784
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14874
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700695
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35088
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01356
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66996
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55943
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16261
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82943
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63269
‚(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33689
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14707
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92653
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484502
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844327
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242187
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684361
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178538
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734343
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39452
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08136
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74634
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73015
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35081
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54986
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13593
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77437
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37526
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01014
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503804
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865666
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26585
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710735
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208129
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767797
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4378
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14992
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82372
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90617
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54514
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0473
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67643
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4996
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03854
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61746
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523001
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886825
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289339
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73693
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237539
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801018
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48071
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21927
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90197
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08771
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74586
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58123
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.628
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17376
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7853
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539975
ø(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90778
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312613
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762957
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266724
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83405
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5232
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28933
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0385
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27497
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4883
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76013
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31314
(353.59, 9.51, 316.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99841
