¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337177
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41151
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39391
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38051
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37128
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36623
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36534
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36862
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38178
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47447
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713717
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.947073
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.917279
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.889074
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.862433
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.837326
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.813722
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.791602
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.770941
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.751716
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.733911
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.717505
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.702481
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.688827
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.676526
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.882325
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.643519
(424.35, 14.93, 246.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.501863
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.27163
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24998
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2325
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21919
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21002
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.205
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20411
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20736
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22041
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473419
ˆ (424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712558
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.86374
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.834283
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.806398
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.780057
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.755231
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.731893
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.710021
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.689589
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.670577
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.652966
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.63674
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.621881
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.608373
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.596203
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.905283
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.671894
(424.35, 14.93, 246.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.597375
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86635
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09494
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07759
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06436
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05526
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05026
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04937
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05258
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06553
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472441
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711478
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.783683
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.754551
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.726974
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.700921
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.676366
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.653285
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.631649
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.611438
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.592632
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.575211
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.559156
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.544453
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.531087
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.519042
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.928524
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.70064
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07817
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22049
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94621
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92897
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91583
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90678
‚ (424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90181
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90092
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9041
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91695
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471523
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710506
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.706758
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.677938
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.650656
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.624883
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.60059
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.577752
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.556345
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.536348
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.517738
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.5005
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.484612
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.470059
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.456828
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.444905
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.952046
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.729757
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70222
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93056
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80358
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78645
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77339
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7644
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75945
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75856
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.76171
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77447
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47069
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709627
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.775754
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.739248
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.704433
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.67127
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.639723
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.609754
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.581333
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.554425
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.529005
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.505044
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.482519
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.461406
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.441678
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.423321
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.975852
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.759247
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55641
ü(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70309
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66689
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64986
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63688
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62794
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62302
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62213
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62525
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63791
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469954
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708816
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.901148
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.863858
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.828291
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.794409
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.762173
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.731548
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.7025
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.674998
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.649012
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.624512
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.601475
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.579876
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.559692
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.540903
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.999937
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.789107
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.422
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48404
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12482
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51903
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50612
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49723
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49234
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49144
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49454
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50712
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46931
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708108
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966634
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.994574
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.958216
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.923574
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.890615
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.859296
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.829588
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.801456
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.77487
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.749802
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.726225
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.704114
÷(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.683448
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.664203
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.024304
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.819341
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29186
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13772
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89705
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39379
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38096
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37211
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36724
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36634
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36942
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38191
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468741
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707481
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965954
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.131812
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.094616
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.059173
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.025446
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.993399
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.962992
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.934195
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.906976
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.881306
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.857158
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.834507
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.813329
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.793602
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.048951
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36657
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95879
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88336
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67782
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33708
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26124
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25244
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24759
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24669
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24974
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26216
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468239
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706966
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965384
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24598
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.237936
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.201649
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.167112
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.134291
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.103145
ë(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.073646
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.045758
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.019451
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.994699
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.971474
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.949755
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.929517
(424.35, 14.93, 246.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.073878
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29431
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54497
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60822
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46678
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10892
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14682
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13806
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13324
