¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44828
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89973
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6667
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85279
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41062
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532113
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878784
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260627
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683119
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135227
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624356
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17091
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78552
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3721
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94901
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59018
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18209
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7209
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87954
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43707
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537651
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884846
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267288
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690529
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139011
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628532
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17564
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79278
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.339
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91235
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54935
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46279
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74564
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89887
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46175
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542976
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89075
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273798
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69774
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142637
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632593
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18017
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81508
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31511
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87632
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50923
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70642
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.769
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91681
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48465
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548104
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89638
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280056
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704701
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146081
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636447
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19435
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82679
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30659
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84089
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46984
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79873
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.791
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93332
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50577
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553092
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901845
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286092
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707826
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149408
†(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642421
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21362
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81946
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29861
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82451
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43107
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88143
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81155
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94843
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52508
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557858
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907133
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291922
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71065
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152542
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659318
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23266
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81263
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29109
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81625
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39523
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92746
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83069
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96207
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54252
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56245
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912168
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297479
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713341
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163393
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676054
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25152
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80618
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28407
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80857
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38669
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93068
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84842
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97433
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55815
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566888
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917012
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302832
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71723
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178139
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692507
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2701
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80021
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27755
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80137
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43143
†(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92827
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84989
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98512
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57191
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571089
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921648
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307954
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730305
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192692
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708801
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28846
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79469
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27148
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79772
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51491
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92029
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84772
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99442
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58383
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575096
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926055
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312851
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741089
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207066
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724902
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3066
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78961
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26595
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8728
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73888
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95064
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84393
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00226
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59387
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578928
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930291
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317514
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746282
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221213
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740753
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32449
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78497
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29515
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.949
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98582
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07448
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84987
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00867
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60205
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582555
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934258
‚(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321907
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751204
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22904
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756363
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34213
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78082
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.364
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02632
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24005
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15294
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86755
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01357
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60836
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585976
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938052
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32608
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755831
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234229
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769934
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34237
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83526
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43377
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10475
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5019
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09908
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88336
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01701
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61274
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58923
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941607
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330035
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760172
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239087
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775419
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35513
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89853
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50449
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1843
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4761
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03334
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89734
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01899
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61527
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592265
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944937
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333727
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764305
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243698
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780583
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37322
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96262
†(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57618
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32809
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42028
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95603
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90947
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01948
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61588
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595099
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948097
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337167
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768141
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247972
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785392
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37515
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00557
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64878
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54715
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36494
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86753
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9133
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01848
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61461
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597741
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951013
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340394
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771694
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251937
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789855
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37687
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00751
