¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(353.80, 7.03, 355.89) (345.45, 1.07, 372.91) (0.81, 2.16, 0.81) Human 5.260485
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251157
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679579
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161957
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71081
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340748
¨(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07102
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92747
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94567
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25305
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96963
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72592
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30435
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407723
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697408
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028502
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023711
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239274
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666343
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14865
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696767
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324547
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05212
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90516
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91894
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20335
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92143
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7127
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31004
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402062
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689531
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01978
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037857
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227167
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652712
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133193
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679852
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30724
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0328
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88235
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89162
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15302
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87194
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69841
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31513
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396578
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681476
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010884
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053912
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214843
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638838
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117463
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661874
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2865
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01032
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8588
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86372
±(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10217
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82126
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6831
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26156
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78709
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391326
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673237
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00178
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077882
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202306
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624729
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101469
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643599
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265425
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985749
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82981
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83225
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05078
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76946
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66672
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16338
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68492
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386273
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66484
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992464
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103383
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189563
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61039
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085223
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625037
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244023
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960816
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8004
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79705
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00541
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7165
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59891
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15483
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65168
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381417
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656281
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982988
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13044
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176617
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595826
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06872
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606192
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222305
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935519
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77057
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76489
­(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96604
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66247
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52317
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14742
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60612
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376404
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646473
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971539
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159081
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186983
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581042
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051973
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587074
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200279
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909878
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74035
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7327
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92601
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59727
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4593
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14115
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56243
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370039
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634729
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958552
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189337
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208178
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566043
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034991
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567689
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177954
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883895
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71263
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88535
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5306
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39515
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.136
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52067
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363892
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622862
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945439
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221237
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23055
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550837
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017777
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548049
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155341
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85759
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68487
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6668
´(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84407
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46347
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33013
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13204
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48072
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357952
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61083
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932167
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254816
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254113
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53543
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00034
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528158
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132448
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833272
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65671
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63313
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80929
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39589
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26427
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1292
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44263
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352217
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598692
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918752
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272939
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278887
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519827
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982687
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508028
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109286
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809021
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62814
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59901
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76781
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32795
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19769
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11576
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37923
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346691
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586401
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905189
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257853
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304886
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504033
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964821
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487662
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087637
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784432
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5992
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56444
´(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72583
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25964
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13031
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01789
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29538
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341359
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574039
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891494
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242675
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340505
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488057
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946755
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467072
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066209
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759519
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56987
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52944
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68335
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19095
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06224
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84654
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21391
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33628
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561487
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877658
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227351
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38109
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471902
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928491
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447548
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044503
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734286
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5402
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49404
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6545
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12521
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9935
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67757
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13855
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331366
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548868
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863729
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211882
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423555
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459631
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910035
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428435
(353.06, 7.07, 356.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022526
