¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
!(409.54, 12.29, 331.04) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.609966
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.860494
ÿ (410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.69709
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.66597
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.63747
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.61155
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.58818
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.56734
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.37142
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.35455
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.566
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.61503
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.36846
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.36978
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.811666
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.789307
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.768586
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.74948
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.855047
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.79475
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.76464
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.73696
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.71169
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.6888
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.66827
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.63015
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.66688
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.77103
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.767
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.40528
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.40668
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.832593
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.810217
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.789485
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.770371
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.848304
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.0141
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.985
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.95818
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.93363
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.91131
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.25294
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 12.79698
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.29206
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.80891
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.80494
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.111824
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.855092
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.832701
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.811954
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.792832
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.840279
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.3322
ƒ!(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.30411
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.27816
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.25434
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.23262
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.22756
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.99918
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.33119
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.84233
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.2966
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.72472
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.72632
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.109584
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.122461
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.137161
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.153694
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.172078
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.879186
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.856778
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.836018
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.816889
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.830976
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.731565
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.704443
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.679351
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.656266
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.635164
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.19822
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.7859
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.3731
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.99266
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.34173
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.77129
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.77298
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.081133
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.907642
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.702288
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.716276
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.732017
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.749521
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.174571
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.9049
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.882471
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.861698
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.84256
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.825036
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.198586
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.172388
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.148119
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.125751
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.360562
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.69425
„!(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.74244
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.41784
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.89315
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.3899
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.821
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.82279
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.056391
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.065568
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.928136
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.687317
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.701252
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.716938
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.734384
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.158667
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.877573
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.909808
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.889021
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.869874
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.852345
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.722539
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.697228
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.673749
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.652078
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.334592
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.13809
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.69406
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.46544
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.7832
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.44115
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.87389
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.8758
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.042669
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.051806
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.942796
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.674078
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.687968
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.703603
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.720998
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.144603
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.444373
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.938815
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.918013
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.898856
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.881324
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.294846
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.270375
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.247646
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.226646
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.305979
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.638663
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.348452
‚!(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.342196
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.337574
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.334581
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.333215
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.333472
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.335356
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.338866
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.344007
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.350783
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.942109
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.976974
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.66256
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.676411
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.692001
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.709351
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.132368
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.263288
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.96952
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.948703
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.929538
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.912003
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.164104
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.149294
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.13612
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.124571
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.207976
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.372844
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.33921
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.332944
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.328309
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.325303
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.323919
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.32416
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.326024
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.329513
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.33463
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.34138
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.029634
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.005396
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.652751
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.666567
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.682122
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.699432
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.121947
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.274854
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.001954
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.981123
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.961946
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.944409
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.124852
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.100202
…!(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.097198
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.158127
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.798486
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.029313
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.331569
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.325293
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.320648
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.317631
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.316235
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.316461
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.318308
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.321778
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.326877
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.333606
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.021203
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.800303
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.644641
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.658427
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.673953
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.691233
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.926609
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.894058
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.863304
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.834308
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.807041
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.781475
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.757584
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.78984
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.876368
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.165812
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.892639
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.325521
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.319239
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.314586
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.311558
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.310152
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.310366
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.312201
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.315658
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.32074
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.327454
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.778923
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.02534
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.03794
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.052341
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.068561
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.607878
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.576376
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.546598
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.523715
(410.22, 12.32, 331.12) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.507282
