¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(396.67, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897961
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.412542
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.443105
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434107
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632412
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846967
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079739
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333082
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609826
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913283
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247368
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616992
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.441855
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.41952
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.398757
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.379542
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.361861
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.091333
(396.67, 14.12, 247.03) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.371976
(396.67, 14.12, 247.03) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.07409
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71839
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39234
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11653
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99945
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70374
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39675
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15724
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82826
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82743
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.457508
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.460704
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440487
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639357
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854478
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087872
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341963
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619529
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923896
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259124
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.457524
ô(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.281354
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.259555
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.239292
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.220546
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.203297
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.933391
(396.67, 14.12, 247.03) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.85526
(396.67, 14.12, 247.03) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.83581
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.236112
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.243795
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.253098
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08392
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81558
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51873
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.34333
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33833
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33768
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.504273
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.507794
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.573309
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646455
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862144
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09622
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351048
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629457
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934844
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271151
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.27187
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.128997
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.107704
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.087914
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.069609
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.102177
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.582942
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.58257
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.583482
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.585688
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.188302
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.269
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1718
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93184
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.88693
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8779
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87315
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87265
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.552925
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.55679
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.574771
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653749
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870057
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104817
ü(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363218
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64045
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946067
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.196924
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.006538
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.984229
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.963414
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.944071
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.656478
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.641664
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.628022
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.615537
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.725313
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.899537
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.916651
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34967
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26311
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05273
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44428
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43557
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43105
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4307
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.603558
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.607792
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.612739
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661234
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878141
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113936
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375081
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654705
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95989
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.027491
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.868364
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.846538
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.738832
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.679645
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.663619
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.648782
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.635118
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.442128
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.100245
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.909845
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.519217
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.824427
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36441
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03572
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.0232
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01479
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01048
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01027
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.656277
„ (396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.660903
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.666255
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.716583
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886459
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12503
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387204
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669306
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.963451
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.867376
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.736826
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.715459
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.705205
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.687946
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.671892
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.657028
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.902694
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.449279
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.108947
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.482003
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.714255
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.292759
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57517
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63444
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62228
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61415
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61004
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60995
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.711191
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.716235
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.722019
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.728549
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89501
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136345
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399549
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684181
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.808232
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.74313
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.717759
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.693879
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.714684
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.69739
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.681304
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.666411
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.908954
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.456765
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.673317
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.855503
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.231816
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90534
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26785
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25206
è(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24023
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23236
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22844
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22847
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.768416
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.773907
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.780153
(396.67, 14.12, 247.03) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.787158
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905601
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147869
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412149
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699356
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.84402
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.816788
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.791088
(396.67, 14.12, 247.03) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.766896
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.725321
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.707988
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.691866
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.676939
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.887073
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.025518
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.171865
(396.67, 14.12, 247.03) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.413026
(396.67, 14.12, 247.03) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.536378
(396.67, 14.12, 247.03) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.535642
(396.67, 14.12, 247.03) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.536762
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8874
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87589
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86827
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86453
(396.67, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86465
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318489
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599068
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90711
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246802
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623249
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998076
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361376
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761045
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264063
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899343
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4352
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96496
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55369
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38066
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38202
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31365
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80376
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35311
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307566
¸(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587085
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893926
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232253
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607022
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969839
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330408
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726925
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165253
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786216
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31971
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8371
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49313
