¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(334.75, 7.08, 311.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.996508
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084816
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273664
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476836
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703794
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952377
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.225831
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.574617
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.966239
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.409005
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.913524
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.49355
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.167257
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.95916
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84836
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.02935
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.12143
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.68116
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093107
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282406
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486351
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714896
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964522
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.24095
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.591546
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.985316
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.430664
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.938321
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.52221
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.200748
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.993952
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88418
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10317
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.25327
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.80375
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101469
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.291246
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496623
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726092
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976773
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.25604
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.608445
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.00437
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.452305
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.963103
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.550868
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.234259
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00899
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91995
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.1771
Š (334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.38481
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.00402
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109902
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300184
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506979
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737383
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989129
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271098
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.625316
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.023396
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.473921
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.98787
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.579521
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.267779
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02399
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96093
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25861
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.51594
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.2103
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118404
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309218
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51742
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748768
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001589
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.286119
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.642151
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.042387
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.495505
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.012612
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.608157
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.294781
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04346
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01012
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.34157
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.64654
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.41669
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126975
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318348
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527941
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760244
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014152
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.3011
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658945
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.061338
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.517054
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.037322
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.63677
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.307507
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0731
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05926
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.42452
ù(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.77649
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.62301
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135613
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327573
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538543
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77181
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026815
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316037
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.675694
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.080245
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.538558
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.061991
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.665353
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.320171
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10266
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10834
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.50741
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.90566
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83337
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144316
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336892
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549225
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783463
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039578
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330923
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.692392
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.099102
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560012
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.086615
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.687757
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.332782
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13212
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15733
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.59019
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.03393
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05176
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4391
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153085
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346303
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559984
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795204
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052439
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.34576
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.709038
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.117904
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.581415
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.111187
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.698599
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.347452
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16148
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20818
ã(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.67283
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.16117
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2697
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2758
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161917
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355807
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570821
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807031
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065396
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.36054
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.725625
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.136647
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.602756
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1357
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.709385
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.372131
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19462
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26632
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.75529
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.28725
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47143
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28224
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170811
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365402
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581731
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818942
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078448
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.375258
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.742148
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.155323
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.624028
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.155833
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.720107
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.396699
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23442
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32428
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.83751
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.41203
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60229
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2887
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179766
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375086
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592714
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830935
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091592
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.38991
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.758602
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.173927
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.645227
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.165129
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.730765
Ş(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.421144
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27406
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38204
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.92141
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.53535
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71476
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96189
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188781
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384858
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603771
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843007
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104827
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.404494
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.774983
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.192454
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.666345
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.174364
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.741362
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.445462
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31352
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43957
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.00663
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.65709
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81935
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98258
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197855
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39472
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614897
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855161
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118152
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.419005
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.791287
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.210901
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.685919
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.183542
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.760106
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.469646
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.35279
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49685
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09121
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.7771
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92133
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.00299
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206987
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404867
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626091
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86739
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131565
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.433438
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.807507
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.229257
Ú(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.693933
(334.95, 7.12, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.192656
