¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45448
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.748843
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.649423
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.628762
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.609341
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.591139
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.574139
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.558321
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.813036
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.28517
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.433007
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.618373
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3438
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82634
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.881406
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.506017
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.540264
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.896922
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.86139
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.828169
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.799276
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.778306
Ş(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.759829
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.662082
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.641375
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.62191
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.603668
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.58663
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.570777
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.801177
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.271274
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.447426
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.633206
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.034723
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85798
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.23924
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.062153
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.350222
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.911372
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.875776
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.842525
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.812735
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.791939
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.773554
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.675906
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.655148
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.635636
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.61735
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.60027
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.584379
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.789383
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.25746
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.463174
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.649404
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.963368
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88957
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.162325
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.695055
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.67586
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.36329
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.930666
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.893452
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.861682
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.833381
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.810266
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.790002
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.690908
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.670096
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.650533
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.632199
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.615075
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.599142
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.777656
İ(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.243729
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.480265
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.666983
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.893605
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9211
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.478773
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.228096
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.375774
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.377474
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.951293
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.915481
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.883044
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.855318
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.830774
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.811141
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.707106
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.686235
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.666616
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.64823
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.631058
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.615081
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.765998
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.230083
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.498717
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.685963
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.825394
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95256
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.902343
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.823081
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.391083
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.392788
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.976871
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.941583
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.907853
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.880254
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.855312
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.835493
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.724514
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.70358
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.683902
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.665461
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.648236
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.63221
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.754411
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.216525
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.518549
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.706361
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.758701
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98396
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.744274
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.409795
Ş(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.468534
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.407535
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.409245
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.004588
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.96911
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.935198
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.908529
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.88347
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.861176
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.844203
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.722149
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.702409
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.683908
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.666627
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.65055
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.742897
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.203057
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.539783
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.728201
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.715841
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.01528
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.131559
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.984132
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.42449
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.425148
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.426866
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.033771
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.998092
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.964803
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.938236
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.913055
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.889227
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.871193
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.741964
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.722155
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.70359
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.68625
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.670117
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.731459
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.189681
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.562438
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.751503
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.739101
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04651
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.041264
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.610343
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.612676
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.443282
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.443943
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.445666
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525638
Ù(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790613
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.996116
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.969412
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.9441
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.920151
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.015261
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.763042
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.743161
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.724527
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.707126
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.690934
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.720094
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.176395
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.58654
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.751207
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.763845
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07766
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.387191
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.161644
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.463673
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.463272
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.463937
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.465667
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528403
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793606
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.140675
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.113042
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.086839
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.062035
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.038605
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.785407
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.765449
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.746746
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.729275
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.713022
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.708807
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.163208
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.612113
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.733975
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.443911
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.10871
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.376642
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.833478
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.771387
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.484885
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.484484
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.485151
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.486888
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531106
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796582
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.165801
Ø(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.138055
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.111745
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.086842
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.063317
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.809083
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.789045
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.770264
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.752724
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.736404
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.721289
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.150114
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.639185
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.716884
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.422992
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13965
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.674784
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.358771
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.508818
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.507341
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.506938
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.507609
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.509354
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53383
(330.29, 7.30, 374.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799541
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.192345
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.16448
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.138057
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.113048
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.089422
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.834095
(330.29, 7.30, 374.13) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.81397
