¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(378.66, 16.05, 281.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.293406
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780669
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23928
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74518
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30601
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90998
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5603
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28844
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10918
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04108
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12352
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41763
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64099
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80018
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89722
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54904
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264521
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604098
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974599
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380344
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805771
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26687
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77571
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33995
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94046
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5943
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32666
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15235
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0949
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19635
 (378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49262
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0343
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90748
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03142
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75331
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285661
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627104
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999755
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407947
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831039
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29471
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80649
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37417
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97129
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62873
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36533
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19611
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15884
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27016
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56858
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12449
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0962
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16466
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98221
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306861
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650198
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025001
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432289
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856486
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32272
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83749
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40862
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00253
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6636
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40452
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24886
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2236
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34499
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64555
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21593
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80964
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3001
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265961
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673355
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050372
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455658
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882097
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35095
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86872
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43762
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03413
±(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6989
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44434
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30617
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28925
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42088
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72354
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30863
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20964
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43778
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155235
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692616
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075799
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47917
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907897
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37939
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90019
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46642
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06612
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73466
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49542
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36422
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35575
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4961
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80249
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40259
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32328
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96157
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046595
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56873
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101288
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502818
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93385
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40801
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93189
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49554
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09849
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7739
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54711
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42295
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42307
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55715
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88248
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48951
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43858
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77026
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940041
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447393
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025875
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526641
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959992
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43681
µ(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96381
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52499
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13125
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82024
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59939
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48241
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49091
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61906
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96343
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55761
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55551
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9127
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83554
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328614
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918086
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548521
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98633
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46582
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99593
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55477
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16952
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86707
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65226
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54256
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54525
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6818
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04542
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62632
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64641
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0563
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733033
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212334
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158279
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565536
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01269
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49499
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02828
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58487
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21172
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91441
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70574
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60338
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59414
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7454
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09776
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69569
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58946
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2011
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63249
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098468
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173798
Í(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582538
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03143
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52436
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06011
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62193
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25435
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96222
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75979
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64215
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64095
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80981
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14218
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76569
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39261
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34708
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533912
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987008
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189368
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59961
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0502
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54735
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08838
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66048
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29737
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01059
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81443
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67928
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6883
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 16.11509
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.95924
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.93482
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.91579
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.90068
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.88956
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.88243
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.87946
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.93673
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437199
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87789
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204962
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616677
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06905
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56816
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11866
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69939
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34084
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05939
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85282
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71692
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73617
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 16.02981
à(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.90689
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.87539
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.84772
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.82368
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.80323
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.78638
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.77302
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 15.80991
(378.66, 16.05, 281.83) (393.99, 8.54, 302.25) (0.81, 2.16, 0.81) Human 16.14119
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342409
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771104
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220579
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63379
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08786
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58964
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14455
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73536
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38473
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10871
(378.66, 16.05, 281.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8865
