¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.546432
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.127355
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.102004
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.078558
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.056994
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.03729
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.019425
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.003385
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.989149
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.976706
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.1377
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.96071
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.95426
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.94994
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.94777
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.94773
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.94982
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.95405
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145554
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381618
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63788
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915802
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211519
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535189
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890882
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28355
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719117
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237092
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.11845
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.091279
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.066033
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.042685
ü(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.021211
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.001587
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.983797
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.967824
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.953649
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.941257
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.12587
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28015
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.27354
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.26913
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.26692
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.2669
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.26909
(401.28, 14.10, 246.21) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.27347
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141496
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377196
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633104
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909987
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205173
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528225
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883233
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275078
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713111
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289376
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.084316
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.057251
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.032104
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.008845
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.987455
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.967911
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.950191
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.93428
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.920162
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.907822
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.11425
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.48167
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.47684
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.47445
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.47449
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.47697
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.48188
(401.28, 14.10, 246.21) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.48922
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137455
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372842
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628355
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904245
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198918
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521364
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87571
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266749
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.026065
‚ (401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.996266
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.968236
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.941944
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.917363
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.894468
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.873237
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.853645
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.835674
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.819307
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.804528
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.876359
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.10281
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133491
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368551
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623678
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89863
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192799
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514672
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868303
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.647877
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.618058
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.589945
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.563508
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.538719
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.515554
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.493985
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.473995
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.455559
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.438661
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.423283
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.40941
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.846838
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.09156
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129554
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364309
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619056
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893137
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186748
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508052
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.309
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.279118
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.250885
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.224275
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.199257
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.175807
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.153898
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.133509
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.11462
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.097209
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.081262
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.06676
ş(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.391228
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.819227
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.08051
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125665
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360074
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614501
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887718
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180818
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.173823
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.145374
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.118533
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.09327
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.06956
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.047377
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.026697
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.007501
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.989769
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.973482
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.958625
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.94518
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.933138
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.385405
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.793497
(401.28, 14.10, 246.21) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.21706
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121862
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35594
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609987
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882363
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175024
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.2055
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.176924
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.149961
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.124584
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.100768
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.078484
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.057712
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.038428
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.020615
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.004254
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.989328
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.975824
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.963727
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.379684
(401.28, 14.10, 246.21) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.326954
(401.28, 14.10, 246.21) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.18933
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118085
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35185
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605534
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877133
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169326
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.238879
ˆ (401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.210167
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.183078
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.157581
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.133651
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.111262
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.09039
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.071016
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.053119
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.036679
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.021682
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.008112
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.995957
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.374065
(401.28, 14.10, 246.21) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53943
(401.28, 14.10, 246.21) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53194
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.57834
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114331
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347809
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601153
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872035
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1637
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.273994
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.245141
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.217916
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.192294
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.168245
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.145745
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.124769
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.105299
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.087311
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.070791
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.055718
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.042081
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.029863
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.36855
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.49912
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.48151
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.46675
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.07621
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110668
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343812
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59683
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866977
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158231
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481784
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.281884
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.254519
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.228764
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.204589
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.181973
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.160889
ƒ (401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.141317
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.123236
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.106628
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.091477
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.077768
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.065486
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.363139
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.39174
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.37428
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.35965
(401.28, 14.10, 246.21) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.05246
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107055
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339886
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59252
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862069
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152887
(401.28, 14.10, 246.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47944
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.320438
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.292925
(401.28, 14.10, 246.21) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.267031
