°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∂(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.258023
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 5.905266
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 5.991461
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.10317
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.09012
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.0792
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.07033
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.06353
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.05879
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.07019
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.17312
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.944689
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.923374
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.903047
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.883682
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.865257
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.847754
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.831151
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.815433
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.800581
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.786579
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.773412
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.761068
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.997295
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.282473
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.612437
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.998548
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 5.975176
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.007816
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.02134
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.00631
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.9933
û (422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.982327
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.973367
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.966381
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.973619
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.03931
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.28068
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.950417
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.92907
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.90871
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.889314
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.870861
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.85333
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.836701
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.820957
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.806081
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.792056
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.778869
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.766504
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.004589
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.290866
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.080295
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.063494
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.047962
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.033683
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.00184
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.985465
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.971103
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.958789
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.948449
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.940088
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.946285
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.00613
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.17907
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.956943
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.935558
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.915161
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.89573
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.877244
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.859682
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.843023
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.82725
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.812346
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.798296
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.785085
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.772697
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.012003
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.17133
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.12702
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.10062
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.07639
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.05429
‰(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.03428
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.01636
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.00046
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.986625
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.974848
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.965044
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 9.971406
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.0366
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.26736
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862299
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078942
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307424
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555059
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824344
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164454
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560567
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00467
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459255
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902336
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396343
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08351
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87173
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.31605
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.24514
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.2151
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.18734
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.16189
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.13869
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.11775
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.09893
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.08232
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.06785
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.05547
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.0642
(422.65, 14.73, 249.45) (398.22, 8.03, 258.84) (0.81, 2.16, 0.81) Human 10.16335
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844095
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063961
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291218
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537469
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805222
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142772
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53632
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977398
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422034
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861004
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350148
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02023
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84328
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69391
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69955
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81229
’(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10043
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.58526
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.45861
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.43424
(422.65, 14.73, 249.45) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.59252
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.44859
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.42767
(422.65, 14.73, 249.45) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.63167
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826026
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049153
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275227
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520148
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786327
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121109
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51211
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950189
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38533
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820257
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304692
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957468
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81526
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64357
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63482
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78285
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10766
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.50813
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.3882
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.36395
(422.65, 14.73, 249.45) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.57954
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.52612
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.50507
(422.65, 14.73, 249.45) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.63106
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8081
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030261
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259423
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502985
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767678
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099535
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488014
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914817
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326351
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780148
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259891
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895154
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77048
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59385
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5706
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.754
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11503
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.43504
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.32156
⁄(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.29742
(422.65, 14.73, 249.45) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.60608
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.60795
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.58677
(422.65, 14.73, 249.45) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.63466
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790336
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011006
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243805
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486085
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749283
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077981
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463926
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865629
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263149
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740679
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215837
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833388
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69713
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54477
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5069
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72571
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12252
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.36591
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.25862
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.23459
(422.65, 14.73, 249.45) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.58969
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.69417
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.67286
(422.65, 14.73, 249.45) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.64249
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772737
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991956
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228405
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469371
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731154
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056481
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439932
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817264
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200781
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701761
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172496
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772114
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62446
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49634
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44371
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69799
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13018
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.30067
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.19931
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.6
(422.65, 14.73, 249.45) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.79624
(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.78488
‘(422.65, 14.73, 249.45) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.76343
(422.65, 14.73, 249.45) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.65455
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755282
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973034
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209187
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452897
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713242
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035044
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416038
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76969
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141487
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654413
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129858
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711325
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53358
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44855
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38105
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69651
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.138
(422.65, 14.73, 249.45) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.23923
