¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273349
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93798
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161788
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48433
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841784
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237177
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670788
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146415
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675277
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26017
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9085
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6219
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40554
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30528
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34875
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57311
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02954
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81936
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92761
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154843
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476707
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833358
„(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227581
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660184
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134575
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662233
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24567
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89269
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60527
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38654
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28336
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32319
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54294
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99339
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77283
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05204
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89938
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147764
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46894
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824748
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21781
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649417
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122558
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649055
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23097
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87676
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58864
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36753
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26145
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29765
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51279
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95727
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72636
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9942
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86164
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140554
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461028
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815959
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207867
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638493
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110365
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635743
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2161
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86071
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.572
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34853
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23954
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27212
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48266
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9212
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68003
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9019
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82588
ƒ(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133214
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452975
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806994
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197756
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627417
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622308
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20105
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84455
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55537
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32953
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21764
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2466
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45257
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88518
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63374
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70476
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72017
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125748
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444784
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797856
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187478
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616187
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085472
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608745
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18583
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82828
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53874
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31054
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19575
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22112
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42252
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77172
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58757
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51194
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52918
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118155
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436457
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788549
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17704
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604813
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072776
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595063
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17044
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8119
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52212
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29157
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17389
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19566
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39251
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73388
‘(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54149
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45472
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34258
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110443
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427997
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779074
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166443
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593295
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059923
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581265
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15489
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79541
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50551
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27261
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15205
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17024
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36255
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69611
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49553
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47504
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14949
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102609
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419405
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769434
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155691
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58142
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046914
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567354
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13919
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77883
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48891
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25367
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13024
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14486
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33265
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65841
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44972
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49694
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09646
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094657
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410686
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759635
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144786
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569296
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033755
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552969
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12333
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76216
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47234
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23476
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10847
–(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11952
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30281
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62082
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40401
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52043
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01067
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086592
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401844
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749679
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133733
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557012
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02045
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538035
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10733
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74539
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45343
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21587
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08673
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09424
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10925
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5833
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35845
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53694
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9277
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078412
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392874
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739567
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122537
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544565
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006999
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522935
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09118
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72854
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43422
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19702
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06503
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06901
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07793
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54591
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31303
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42892
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84758
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070124
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38379
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729306
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111199
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531965
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993412
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50769
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07489
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71162
ª(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41493
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17821
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04338
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04384
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04671
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50861
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26779
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20564
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71067
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48513
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061726
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374585
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718895
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099723
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519213
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979686
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492292
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05847
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69471
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39556
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15942
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02178
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78628
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01555
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47149
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2227
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98838
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5112
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18404
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053224
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365264
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708342
(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088112
