¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413404
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05334
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14543
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94078
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0412
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7644
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0135
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7468
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34406
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.33645
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.8299
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.83157
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.83535
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84332
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.85487
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.86858
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986626
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235363
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506999
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804601
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121438
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470775
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865579
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310284
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775695
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092338
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434632
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805673
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25233
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16386
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05918
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84276
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97702
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92813
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.80291
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.64308
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63129
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.25584
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74702
å(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74863
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7527
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76198
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.77337
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78689
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974634
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222299
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492716
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78876
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10404
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451869
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848232
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290885
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75221
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067038
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407285
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776079
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26602
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27446
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74925
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71749
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.6971
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68338
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67795
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91607
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59385
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54571
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.66747
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.66901
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67478
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68391
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69515
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7085
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962644
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20924
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478428
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773015
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086706
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436331
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830929
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271482
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729464
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042557
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380876
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772867
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28041
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69756
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65966
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.6267
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60508
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59517
å(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59121
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59405
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91274
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4728
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98505
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59311
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60003
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60903
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.62011
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.6333
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950684
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196208
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464174
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757281
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069419
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420807
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81367
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252152
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707465
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018885
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355328
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786393
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29542
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.62082
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.57996
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54726
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52542
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.51693
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5162
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5189
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38496
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40803
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52679
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52476
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5296
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5365
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54546
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5565
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938731
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183198
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44997
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741669
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052868
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405317
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796417
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232833
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686235
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996044
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339857
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800515
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3111
ë(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55261
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.51296
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4819
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.46127
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45153
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4513
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45378
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.313
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34303
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44453
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45654
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4613
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4681
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.47695
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.48782
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92683
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170218
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435757
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726112
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038887
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389836
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779185
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213606
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665746
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353182
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815225
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32743
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4934
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45778
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.42733
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40796
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39882
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39344
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40682
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.24414
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3387
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36415
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3984
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40714
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.41791
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.43733
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.46372
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914928
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157249
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42159
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710637
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024924
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374407
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762039
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194377
ï(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646012
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952785
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367037
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830557
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34442
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44267
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.41018
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.38243
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36382
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35162
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34622
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26947
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28291
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44337
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35475
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34987
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34702
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69816
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7402
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78552
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903038
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144317
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407456
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695298
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011022
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74488
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175191
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627021
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960052
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381465
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846461
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3621
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26915
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52497
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35118
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34586
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20686
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20466
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25725
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39537
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.6957
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29645
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29161
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28877
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55457
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55577
(396.71, 14.11, 247.04) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55904
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891194
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131428
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39336
â(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676978
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993006
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341959
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727816
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156078
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608759
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973626
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396395
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862974
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38043
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16102
(396.71, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75504
