¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(433.59, 15.23, 248.22) (442.38, 8.97, 274.88) (5.45, 3.00, 8.50) Truck 17.35699
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96407
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261322
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499703
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758324
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02084
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298816
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601238
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931418
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293322
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682623
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04697
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268341
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399909
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537146
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680387
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829938
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986103
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14939
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32015
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4988
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68585
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88188
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08745
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30917
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63815
¶(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1271
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66148
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24788
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259213
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497398
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755829
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012115
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289372
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59095
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9202
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280969
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677959
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060434
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209414
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339119
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474423
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615597
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762971
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916923
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07854
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25865
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44734
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64526
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85293
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07112
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30048
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61799
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07648
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60633
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1875
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257122
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495148
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748603
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003606
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28009
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580878
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909176
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268922
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664683
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029837
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152554
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286472
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430222
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580401
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737377
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901531
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07332
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25323
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44171
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6394
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84686
¸(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06479
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32634
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64716
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02848
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55403
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13028
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255098
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492959
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740894
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995277
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27105
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571046
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89845
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257116
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65733
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991941
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145848
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283447
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427104
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577179
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734021
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898079
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06974
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24948
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43784
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63539
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84268
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06041
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35605
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67861
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02238
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50463
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07623
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253123
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490837
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733382
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987139
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262266
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561458
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888979
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258828
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666819
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943083
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1177
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281803
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425396
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575439
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732203
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896167
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06778
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24748
µ(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43574
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63319
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84039
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08319
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.388
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71238
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05824
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45799
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02529
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251198
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488748
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726032
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979197
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253669
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559554
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897009
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267672
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676603
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89588
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068476
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249756
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425129
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575111
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731906
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895881
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06743
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24713
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43538
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63282
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11553
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42216
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74854
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09659
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46835
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97736
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249255
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485205
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718894
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974547
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258004
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56706
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905252
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276746
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686618
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850271
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02099
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200185
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388553
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576296
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733102
º(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897114
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06875
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24846
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43678
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63425
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8596
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14997
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45854
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78709
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13745
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51179
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93241
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245583
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478734
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719595
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981017
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265083
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574772
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913672
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286013
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645355
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806309
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97513
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152351
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338642
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534482
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735809
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899958
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07166
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25151
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43993
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63755
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89433
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18657
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49728
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82807
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18092
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55802
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91137
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242795
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482857
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725688
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98766
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272304
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582656
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922316
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295535
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604562
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763849
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930903
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106259
¸(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290505
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484241
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688131
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902964
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07622
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25623
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44484
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65385
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9311
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22541
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5383
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87063
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17218
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49193
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83149
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242187
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481009
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731975
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994446
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279718
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59074
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93116
(433.59, 15.23, 248.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305264
