¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(428.81, 14.34, 320.73) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 18.59095
¿(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654105
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939795
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251094
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585926
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954805
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887714
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370491
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910735
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5193
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20982
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99014
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88079
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.9576
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.97282
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.99061
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 13.01098
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 13.03966
(428.81, 14.34, 320.73) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 19.14253
(428.81, 14.34, 320.73) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 19.17618
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53509
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4986
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46622
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43791
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41366
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39344
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37723
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143208
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383079
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644171
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928946
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240697
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574649
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440599
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873039
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354095
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892391
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49855
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18617
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95663
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84208
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.80385
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.81839
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.83548
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.85512
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 13.00644
(428.81, 14.34, 320.73) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 19.2378
(428.81, 14.34, 320.73) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 19.27188
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97757
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94266
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91174
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88479
¸(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86178
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84269
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82749
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134984
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374008
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634298
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918158
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228867
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563476
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427467
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858496
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337898
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87419
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47801
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1586
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92354
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.64464
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.65606
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.66997
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.68639
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.70532
(428.81, 14.34, 320.73) (428.14, 7.20, 289.14) (1.39, 0.85, 0.64) Fence 19.30708
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53192
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49059
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45322
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41976
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3902
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36449
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34262
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32457
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3103
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126778
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364989
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624483
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907435
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21711
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026196
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414505
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844117
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321853
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85618
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45766
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13635
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89087
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.50313
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.51397
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.52728
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.54307
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.56134
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07867
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.035
Å(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99522
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9593
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 16.10144
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.84248
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.59471
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85349
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83639
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82297
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118443
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356024
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614726
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896781
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205427
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014518
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40164
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829852
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305937
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838359
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43753
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11672
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86218
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.36704
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.37735
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.39009
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.40527
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.42292
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.72109
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.46111
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.2125
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.97463
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.74691
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.72855
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.00376
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.39199
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.37575
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.36312
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110157
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347115
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60503
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886193
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193822
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002986
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388906
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815737
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290243
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820746
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41763
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09412
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84105
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.57848
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.54925
É(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.52259
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.49848
(428.81, 14.34, 320.73) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 12.47688
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.66498
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.5652
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.53953
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.55427
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.61069
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.73262
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.96178
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.428
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.42481
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.42521
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101923
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33841
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595396
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875676
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641592
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991567
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376324
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801771
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274685
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803303
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39795
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07174
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82024
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66809
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64999
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43752
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32275
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.92314
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.72083
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.61939
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.58105
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.58395
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.62866
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.74951
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.95911
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58345
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58019
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58055
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093742
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32975
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585828
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865231
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626822
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978846
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363838
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787971
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259279
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78603
Ë(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37849
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04958
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79977
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64453
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53506
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31523
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18484
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.0338
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.7904
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.67793
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.62568
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.61658
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.66151
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.76927
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.95931
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.52393
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7419
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74222
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085615
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320936
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576324
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292568
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612185
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962754
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348833
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774296
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244043
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768973
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35922
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0277
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77967
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62137
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42152
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1743
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04925
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.16538
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.8739
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.73993
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.67347
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.65217
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.69735
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.79192
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.96238
(428.81, 14.34, 320.73) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 15.326
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91017
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91044
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077542
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312184
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566887
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279304
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597715
Ø(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946811
