¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.842657
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.37475
(405.83, 14.26, 243.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 15.08007
(405.83, 14.26, 243.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 15.06446
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.99919
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.99239
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.99046
å(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.99341
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206722
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447783
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709717
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995212
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307571
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639483
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002908
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404392
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85008
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347603
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906471
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53857
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23296
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99876
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.52696
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.50136
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.47809
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.87208
(405.83, 14.26, 243.74) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 14.1648
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.7354
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.62261
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.2978
(405.83, 14.26, 243.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 15.28996
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.82638
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.81963
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.81771
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.82063
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.8284
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210257
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451644
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71388
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999784
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312607
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647696
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011937
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414385
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861182
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360033
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920482
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55446
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25633
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02346
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.55091
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.52525
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.50194
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.89659
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.89266
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.87201
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.07304
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.56267
â(405.83, 14.26, 243.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 15.52537
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.66072
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.65401
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.6521
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.655
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.66271
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213843
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455493
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718077
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00439
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317647
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655982
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021097
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424498
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872461
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372681
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934688
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57062
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28012
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04877
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.57723
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.5515
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.52813
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.92345
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.79019
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.74313
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.72527
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.84041
(405.83, 14.26, 243.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 15.77128
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.9861
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.95964
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.9381
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.92145
(405.83, 14.26, 243.74) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.90967
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217462
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459417
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722345
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009031
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322724
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664395
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030374
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434772
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883895
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385488
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949102
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.587
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30431
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07456
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.60594
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.58014
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.55671
ã(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.95269
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.07028
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.9284
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.90885
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.42324
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09807
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221111
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463361
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726653
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013742
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327902
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672914
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039764
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445183
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895494
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398438
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963733
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60361
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32888
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10091
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.63707
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.6112
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.5877
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.98433
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.36576
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.19845
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.17837
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.72423
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82395
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224766
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467357
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730978
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018468
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333097
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678805
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049283
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455736
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907203
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411592
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978562
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62042
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35294
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12783
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.67065
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.6447
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.62113
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 12.01841
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.67782
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.48271
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.46207
(405.83, 14.26, 243.74) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.04107
Ï(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55963
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228456
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471351
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735382
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023241
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338313
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684565
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0589
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466411
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91909
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424904
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993596
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6375
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37247
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15529
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.75986
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.68069
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.65703
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 12.05495
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71286
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.78224
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.761
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.57939
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46903
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232188
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475404
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73975
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028034
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34358
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690357
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068684
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477211
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931132
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438382
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00879
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6548
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.76193
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.73642
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.7131
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.76711
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.81526
(405.83, 14.26, 243.74) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 12.094
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70625
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.0982
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.07632
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.84459
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48321
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23596
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479488
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744202
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032909
Õ(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348905
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696244
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07855
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488146
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943338
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452061
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0242
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67227
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.63502
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.60979
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.58674
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.85529
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.98451
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37485
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56629
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.54854
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.40931
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.38963
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50131
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238479
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483606
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748711
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03781
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354289
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702141
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086189
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49919
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955653
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46586
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03979
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69004
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.79932
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.61081
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.5827
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.55681
(405.83, 14.26, 243.74) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.60922
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43794
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5948
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.9327
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.76139
(405.83, 14.26, 243.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.74105
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52336
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240128
