¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.856071
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56939
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63382
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70253
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350821
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610468
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893649
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203622
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544328
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920524
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337853
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803453
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326031
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916672
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58935
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28861
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72646
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20211
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01724
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27098
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89794
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26456
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.0807
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.78252
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1553
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1446
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.13744
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.10576
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.10568
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335884
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594231
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875867
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18415
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522882
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896766
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31145
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773893
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292789
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878938
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54621
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24056
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67449
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27208
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10423
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43663
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69172
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12956
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.4589
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15901
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.13411
Å(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1128
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.09507
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0809
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.07026
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88792
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95977
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321011
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578008
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85819
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164731
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501509
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873143
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285167
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74454
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259706
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841475
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50336
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19392
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62407
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34977
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23398
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48473
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49001
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99525
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37816
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42348
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47281
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46233
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4433
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42809
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.00003
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29664
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85629
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40522
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306176
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561877
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840557
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145404
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480269
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849625
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715288
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226821
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804175
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46082
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14865
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67971
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42896
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37583
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38577
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29275
Ç(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86386
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49674
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44945
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50531
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56549
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63006
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69908
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.92652
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02448
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93363
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88244
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29143
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545809
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822993
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126179
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459075
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8262
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233022
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686223
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194157
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767182
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41855
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10476
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75085
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5097
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52063
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28956
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09985
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78922
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31415
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59419
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89548
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.871
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98834
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01079
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8643
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35753
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13916
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23681
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276707
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529793
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805542
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107056
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438025
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802924
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207164
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657356
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16169
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730435
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37664
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10963
Ê(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82325
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59203
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54988
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19599
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91113
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71425
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13548
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07748
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87587
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.85494
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80992
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79605
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81323
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8063
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78954
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80287
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262042
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513859
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78815
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087997
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417055
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779754
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181457
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628623
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129422
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693932
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33498
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05492
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86923
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67598
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46714
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10503
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80941
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63902
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.36208
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.42176
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48545
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55321
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6251
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.70123
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15637
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95575
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04962
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24745
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497974
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770835
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069029
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396225
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756743
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155878
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600094
Ì(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097383
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657705
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2937
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00079
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80671
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74269
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38672
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01665
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71181
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56351
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48529
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6747
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7488
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82735
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91043
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99812
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63155
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28986
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39703
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232907
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482186
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753593
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050171
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375459
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733853
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130478
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571758
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065568
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621716
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25271
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94726
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7449
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67166
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31991
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93071
(413.47, 14.29, 249.77) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 14.41719
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46012
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17266
(413.47, 14.29, 249.77) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 20.3971
(413.47, 14.29, 249.77) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 20.36959
(413.47, 14.29, 249.77) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 20.34611
(413.47, 14.29, 249.77) (376.61, 7.54, 244.82) (1.36, 1.29, 1.33) Tools 20.32665
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49275
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59999
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83058
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9542
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218457
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46649
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736447
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031416
(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354839
à(413.47, 14.29, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711074
