°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.51, 14.77, 251.85) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.40863
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125634
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581844
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094214
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673659
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31395
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05257
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9418
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10983
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16383
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03695
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.07068
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551112
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768608
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005528
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264031
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547122
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858411
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202254
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124445
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580544
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09274
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671988
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31269
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0428
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92725
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09225
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16089
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02099
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.09727
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552749
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770384
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006994
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26511
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54774
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858472
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201703
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123318
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57926
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091305
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67036
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31158
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03314
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91257
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07451
É(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15909
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01897
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.23973
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554405
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772182
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008952
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26725
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550087
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86004
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202241
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122228
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578034
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089922
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668795
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31061
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03131
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89775
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05661
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15845
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01826
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.38794
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 16.60832
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55608
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773854
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009967
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267487
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549399
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859265
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201385
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121166
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576843
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088589
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667266
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30978
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03036
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88299
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03859
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15896
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01636
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.54211
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 16.5432
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55616
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773338
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009406
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266874
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548727
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858523
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200564
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120138
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575706
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087295
Ä(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665805
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3091
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02957
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87205
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0204
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15291
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00125
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 16.04553
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555705
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772845
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008869
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266286
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548082
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857815
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199779
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119146
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574601
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086048
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664397
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30856
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02897
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86123
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98959
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14069
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98749
(424.31, 14.77, 252.04) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.86933
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555271
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772375
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008356
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265728
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547468
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857139
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199031
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118213
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573532
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084859
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663041
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30817
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02852
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85958
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94886
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12964
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97504
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554858
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771925
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007868
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265194
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546884
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856495
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198318
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117283
ï(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572523
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083714
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661723
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30794
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02824
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85926
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90826
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11977
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96395
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.69015
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.64907
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554466
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771502
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007407
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264688
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546331
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855886
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197644
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116416
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571526
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082617
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660486
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30784
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02811
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85913
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86781
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11107
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95419
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90773
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.20252
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554097
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7711
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006968
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264212
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545806
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855309
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197005
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115575
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570606
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081559
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657177
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30789
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02816
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85919
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82835
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10359
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94574
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.82042
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.78231
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553747
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770722
ı(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006557
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263778
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545743
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85569
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197922
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575503
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569714
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07902
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650496
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30089
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02839
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85944
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82864
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09725
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93861
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89008
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.27492
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554601
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771973
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008269
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266013
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548195
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85756
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19772
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57494
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56783
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073185
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643877
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29334
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02878
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85989
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82915
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05863
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93283
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88352
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.41321
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556353
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773875
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01034
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268274
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54894
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85714
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197256
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574424
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562695
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06741
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637335
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28587
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02932
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86053
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82991
ı(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01011
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92834
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89116
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.48511
(424.31, 14.77, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.672
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558126
(424.31, 14.77, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7758
