¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.75115
(442.64, 14.37, 260.81) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.63922
(442.64, 14.37, 260.81) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.61665
(442.64, 14.37, 260.81) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.83527
(442.64, 14.37, 260.81) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 20.12506
(442.64, 14.37, 260.81) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 20.17043
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279516
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540307
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814535
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117917
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450972
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816969
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224815
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679618
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784714
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39721
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0633
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82194
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.16667
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.18986
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.21534
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.24313
¥(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.27327
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.30577
(442.64, 14.37, 260.81) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 20.32853
(442.64, 14.37, 260.81) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 20.37111
(442.64, 14.37, 260.81) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 20.41786
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288648
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550318
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826387
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130908
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465388
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833199
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242856
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699536
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80888
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42445
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09332
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85633
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.02932
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.0516
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.07615
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.10297
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 11.13209
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86934
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14876
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93622
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297764
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560258
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838264
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143926
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479719
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849469
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260945
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285086
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833099
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45109
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12357
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.87804
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.89728
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.91871
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.94237
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.96827
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.99644
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95802
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.57827
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.58191
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.58957
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306864
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570182
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850159
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156969
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494082
À(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865778
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815846
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306671
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857414
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47787
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.154
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.75187
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.77032
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.79095
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.81377
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.8388
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.86607
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04815
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.47651
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.51016
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.54793
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315944
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580085
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862074
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170036
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508472
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393166
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835192
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328312
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881779
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50483
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18463
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.65329
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.64823
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.66809
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.69012
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.71433
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.74074
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14196
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.59606
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.63026
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.6686
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325002
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589966
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874007
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183123
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522887
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410594
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854618
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350019
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906233
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53195
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21545
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.8307
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.7936
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.75884
Ã(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.7264
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.69623
(442.64, 14.37, 260.81) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 10.66829
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24025
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.72099
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.75577
(442.64, 14.37, 260.81) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 20.79472
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334036
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599824
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885952
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196228
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026258
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428081
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874017
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371797
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930726
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55921
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24649
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03198
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93813
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99486
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24277
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70955
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39376
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33981
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77738
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343045
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609653
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897907
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676764
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042059
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44557
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893486
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391442
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950171
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58173
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27771
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06782
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9797
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04362
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30076
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.47355
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.45234
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.425
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.33913
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.31841
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.30091
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.28662
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.27553
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.26762
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.26288
Õ(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.26132
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.26293
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352026
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619453
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909873
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691144
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057845
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461276
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908809
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408241
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969092
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60321
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30911
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10388
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02156
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09277
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35923
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.47878
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.44813
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.42079
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.39673
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.37593
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.35837
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.34403
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.3329
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.32496
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.32021
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.31865
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.2739
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360975
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629221
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370758
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704016
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070258
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474803
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923857
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425097
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98806
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62473
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34069
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14017
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06367
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14219
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41814
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.47777
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.44712
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.41978
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.39573
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.37493
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.35737
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.34303
Ô(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.3319
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.32397
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.31921
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.31765
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.2729
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369893
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638958
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38107
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715095
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082457
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488302
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938883
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441917
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.007
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64625
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37247
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17669
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10607
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19201
(442.64, 14.37, 260.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47752
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.47997
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.44932
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.42198
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.39792
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.37712
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.35956
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.34522
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.33409
(442.64, 14.37, 260.81) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 16.32615
