¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(429.84, 10.71, 354.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99393
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98509
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847831
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994133
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15057
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324597
°(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518886
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730729
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972733
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237371
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527877
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863339
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238304
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647879
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132416
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735943
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519526
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52474
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05646
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52524
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13731
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532631
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990648
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146863
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320592
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51455
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730626
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972648
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237248
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527696
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863398
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238375
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650678
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136691
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750668
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541655
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56272
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15408
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75675
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16575
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.529777
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66626
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143403
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316805
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510427
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730711
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972694
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237329
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5278
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863676
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238657
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653724
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141133
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765561
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563666
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60096
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25169
™(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99286
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19615
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.527114
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66342
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809155
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31321
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508766
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730921
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972956
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237573
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528103
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864156
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239193
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657084
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145725
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780567
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585509
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64173
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34928
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23359
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24257
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.524642
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660783
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806338
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309765
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509167
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73134
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973413
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238086
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528648
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864815
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239941
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659978
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153831
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795675
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60722
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69009
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44684
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47897
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29605
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.522359
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65835
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804186
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.969552
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50967
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731926
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974042
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238783
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529415
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865678
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240901
Œ(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661062
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166926
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810957
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628746
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74002
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54421
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72904
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35184
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520267
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.656119
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803407
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968713
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146842
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732701
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974889
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239708
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530467
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866762
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242095
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662442
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180077
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826355
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65012
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8009
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64133
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98379
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40999
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518365
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.654091
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802805
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968066
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146145
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733623
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975889
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240838
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531655
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868029
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243503
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66399
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193377
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841861
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671354
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86169
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73824
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27374
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52739
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.516653
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.652265
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80238
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967609
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145653
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338012
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977127
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242156
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533151
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8695
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245166
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665857
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206789
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857523
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692354
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9223
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83478
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62933
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88883
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515131
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650641
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802132
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967343
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145365
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337702
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546099
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243699
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534829
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87115
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671917
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21895
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87326
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71319
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98272
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9705
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99401
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513797
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64922
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80206
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967266
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145283
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337611
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546466
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245472
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53675
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873046
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249114
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680203
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22854
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889132
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733853
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04291
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12956
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36786
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25987
ì(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512655
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.648467
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802167
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967381
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145406
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337745
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548471
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794199
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538895
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875128
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251439
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688694
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238203
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905139
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75427
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10288
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28942
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71084
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38048
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.511703
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.648729
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802449
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967684
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145734
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338099
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550656
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796589
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066566
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877392
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254007
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697373
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247868
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921223
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774547
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16249
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4499
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04153
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5048
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.510938
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.649158
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802908
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968178
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146265
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338673
(429.92, 10.74, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553019
