¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(406.54, 14.15, 247.25) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.936473
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61275
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73171
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97713
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38718
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53594
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68074
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72708
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.28646
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133446
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3093
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870391
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085987
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319324
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572562
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848342
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14971
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480373
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844752
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248062
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696907
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183069
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726839
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3413
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0062
 (406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75601
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61809
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.591
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70622
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93873
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33902
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76295
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58767
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60255
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11774
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13044
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667556
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867088
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082439
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315428
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568355
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84376
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144724
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474904
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838656
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241365
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689254
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172802
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715328
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32821
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9952
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74345
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60358
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57055
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68224
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90244
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28542
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70013
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1776
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48318
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95369
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479482
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664649
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863965
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079037
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311801
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564389
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83942
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139989
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469687
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83291
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234979
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680511
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163019
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704328
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31577
¿(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98494
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73174
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59011
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5514
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.19388
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.17964
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23443
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64046
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32719
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36885
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78757
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476895
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661881
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861006
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075841
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308298
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560598
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83531
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135477
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464746
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827484
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228926
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672151
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153712
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693882
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.899852
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.776747
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.752057
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.729386
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.708708
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.10896
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.54959
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18611
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58389
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24237
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64925
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.62831
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474484
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659299
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858197
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072813
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305046
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557069
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831452
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131238
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460102
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82235
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223255
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664263
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144891
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68399
Ï(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.87716
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.755049
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.73043
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.707823
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.687203
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.02767
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.03933
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14033
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53036
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16143
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11256
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47573
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47221
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656854
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855549
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069951
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301968
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553726
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827793
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127269
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455753
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817503
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217897
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656816
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136551
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674589
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.856618
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.735352
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.710795
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.688247
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.667683
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.4285
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.41352
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09717
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47987
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08436
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01732
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.32961
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470067
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654551
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853098
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067314
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299086
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550587
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824407
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123541
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451606
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813019
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212916
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649785
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128713
Ğ(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66578
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.8382
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.717639
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.693138
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.670643
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.650126
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.89329
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 13.87777
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 14.96665
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43236
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01103
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92671
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78312
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468109
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652418
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850816
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064824
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296394
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547665
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821223
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120062
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447812
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808802
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208254
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643178
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121372
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657496
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.821888
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.70189
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.677441
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.65499
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.634519
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56607
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 14.37821
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 15.45844
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38779
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94142
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82042
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11776
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466244
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65045
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848655
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062533
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29391
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544958
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81826
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116849
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444266
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804903
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203907
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637008
Ï(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11447
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64974
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.807666
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.68809
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.663684
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.641275
(406.54, 14.15, 247.25) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.620842
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54658
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 14.91912
(406.54, 14.15, 247.25) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 14.90533
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34613
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87774
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71895
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99384
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464533
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64861
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846707
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060426
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291628
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542466
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81556
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113882
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441032
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801305
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199901
