¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15487
(379.02, 14.78, 303.19) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.37218
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53574
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.3325
(379.02, 14.78, 303.19) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.06337
(379.02, 14.78, 303.19) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.10833
(379.02, 14.78, 303.19) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.42405
(379.02, 14.78, 303.19) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.27396
Ú(379.02, 14.78, 303.19) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 15.37469
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66098
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29198
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02047
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86246
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91423
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36656
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20377
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63354
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.05825
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.13571
(379.02, 14.78, 303.19) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.80803
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 22.79363
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.35028
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688017
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32814
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06217
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91102
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98617
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4444
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33789
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71017
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.79045
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.82185
(379.02, 14.78, 303.19) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.56217
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.24957
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.10809
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714115
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3634
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10284
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95837
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05648
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52007
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4264
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78249
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37599
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.53156
(379.02, 14.78, 303.19) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.44013
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.67091
(379.02, 14.78, 303.19) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 23.48727
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739273
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39771
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14238
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00443
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12517
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59336
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50477
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8504
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42247
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 22.40776
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.57825
°(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127789
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43102
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18084
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04934
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19203
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66421
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56635
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91382
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.20515
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.59981
(379.02, 14.78, 303.19) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.29484
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152472
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46336
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21816
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10262
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25712
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73254
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62098
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97259
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.81457
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.18401
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176271
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801661
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25431
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15502
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32035
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7982
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67153
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0266
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.74671
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.02572
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199174
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828912
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28925
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20432
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38151
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86123
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71944
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07586
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56808
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.7078
(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 23.21575
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221157
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85505
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59188
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24462
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44065
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92138
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76991
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12014
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59415
ÿ(379.02, 14.78, 303.19) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.84508
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242202
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880044
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61773
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28283
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49616
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97868
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8168
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15949
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61598
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12758
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261916
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90388
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64227
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.319
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54005
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03301
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86005
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19365
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63367
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12842
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278193
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926532
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66549
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53171
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58142
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08164
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89964
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22283
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64702
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12849
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293558
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947975
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68736
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56008
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62021
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11541
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93548
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24675
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65608
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14579
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310673
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968188
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70785
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58679
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67749
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14574
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96744
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26543
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65287
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17817
«(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.32714
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987159
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72696
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61184
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71377
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08395
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99551
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2789
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64585
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.00177
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342503
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00153
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74466
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63517
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74383
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11552
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01976
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28705
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47086
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99231
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35675
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01389
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76092
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65678
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7685
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14426
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.876
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9763
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46286
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98091
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369864
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02512
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77575
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67663
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79595
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17014
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9011
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98853
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45082
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97198
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381842
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03519
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79231
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69659
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82084
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19313
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91566
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99625
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43478
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95992
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392663
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04487
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80724
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.715
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84315
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21028
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92483
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99946
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41473
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94475
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402325
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05383
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82053
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73149
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86283
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2223
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93088
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99813
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3907
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92649
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410809
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06149
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83218
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74603
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87986
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23174
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9338
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99228
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36274
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90232
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418118
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06787
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84216
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75958
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89422
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23857
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93358
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98192
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33223
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8726
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424238
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07293
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85009
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77131
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90588
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2428
(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93023
