¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.462533
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67426
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14587
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84907
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88685
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666045
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869978
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090325
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329163
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588849
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872143
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182381
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521405
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884816
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268599
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671873
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118361
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650275
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28184
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97839
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59268
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16046
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74293
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52914
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72144
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37663
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75236
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22391
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96242
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01248
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675836
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880557
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101795
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341596
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602345
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886886
ˆ(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198557
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538415
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903563
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27569
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679667
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127018
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662588
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28866
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98621
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59367
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15467
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72542
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50718
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07337
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44322
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85006
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31735
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48663
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86001
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685794
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891258
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113371
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354181
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616044
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901857
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214989
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555695
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915899
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283159
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687945
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136189
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675295
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29598
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99454
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5958
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14014
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70947
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48637
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23773
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51246
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95127
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26278
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01775
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21638
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695871
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902116
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125119
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366926
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629951
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917064
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231627
„(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573309
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923043
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291039
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696597
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145788
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688344
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30374
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00339
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59912
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12703
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69506
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4667
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30748
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58441
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03876
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11516
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75678
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64025
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99286
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706043
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913108
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137015
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37981
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644019
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932399
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248486
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591153
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93056
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299277
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705714
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155885
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696748
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31195
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01278
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59911
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11533
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68226
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44811
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37956
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66489
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1295
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97319
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60559
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1616
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48041
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716368
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92424
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149066
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392924
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658255
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948016
„(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26557
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601825
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938424
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307905
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715243
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166449
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704411
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32065
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02272
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5897
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10505
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67094
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24587
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45403
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76003
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22377
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83669
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46025
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7066
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83537
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726204
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934925
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160662
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405606
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672143
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963232
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282436
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609735
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94696
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317154
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725317
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177523
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712475
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32978
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0332
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58158
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09616
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66121
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35034
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53087
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85831
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13014
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70553
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32066
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27363
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22782
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734821
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944247
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17081
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416585
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684104
†(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976354
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296789
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620626
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958886
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330266
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739829
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193588
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72625
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34526
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05069
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57474
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08868
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65298
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44445
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63863
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39785
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7888
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35961
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98127
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64839
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16513
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27845
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743609
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953724
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181015
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427699
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696224
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989608
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309175
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631871
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971204
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343817
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754773
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205321
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740657
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36156
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04854
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56918
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08262
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6463
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54708
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63639
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92939
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1559
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89173
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48305
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11656
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72525
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36705
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04594
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752457
†(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963276
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191395
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43895
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708508
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003027
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320445
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643476
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983896
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357755
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770158
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217523
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755454
(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37838
