¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.62087
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 12.99212
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 12.96713
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 12.97949
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.0842
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.37234
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.66079
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 19.38338
(381.41, 6.93, 354.84) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.6608
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605233
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891694
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205595
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550769
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928281
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339495
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797509
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310677
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889467
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54718
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01965
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9475
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.17718
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.02102
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 12.99599
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.00098
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.10607
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.37693
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.089
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.89535
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.14763
(381.41, 6.93, 354.84) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.93253
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594926
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880417
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193211
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536931
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912286
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321727
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777663
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288367
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864215
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51837
ò(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98437
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90647
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.21996
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.05259
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.02751
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.02483
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.13036
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.38342
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.55401
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.43326
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.86322
(381.41, 6.93, 354.84) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.84893
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584558
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869077
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180758
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523028
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896269
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303939
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757797
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266044
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838952
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48956
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94909
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86544
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.266
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.08686
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.06173
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.05107
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.15707
(381.41, 6.93, 354.84) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.39183
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.0525
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.87259
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.77171
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.10725
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574138
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857682
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168247
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509067
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880234
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286133
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737918
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243711
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813689
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46075
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2015
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8245
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88876
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14893
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66415
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.32968
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.20983
ë(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.27067
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.58153
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.80386
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.73292
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.87934
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563665
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84623
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155676
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49505
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864183
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268315
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71803
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221375
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788429
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43196
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1684
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78357
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8407
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09156
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.29278
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.77639
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.73043
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.8445
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.13851
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.73938
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.7575
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.79612
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.08563
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553143
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834727
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143051
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48098
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848121
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250489
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698136
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199039
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763179
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40319
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13532
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98082
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79268
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03441
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.70583
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.32567
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.28148
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.44255
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.79919
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.67908
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.79753
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.78327
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.91689
Ú(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542574
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823172
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13029
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466861
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832051
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232657
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678242
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176709
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737942
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37445
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1023
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94249
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74482
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9774
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.16353
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.90283
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.86028
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.06292
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.4831
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.62289
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.94918
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.81686
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.84195
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.08368
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53196
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811574
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117431
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452697
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815977
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214827
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658354
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154389
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712726
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34574
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06933
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90424
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69707
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92057
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.66112
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.50548
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.46445
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.70389
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.1811
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.57077
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.26442
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.88688
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.8562
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.97631
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521308
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799931
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104533
ã(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438492
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799903
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196999
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638474
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132089
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687536
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31707
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03642
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86608
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83332
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.65389
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.35883
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.18594
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.28138
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.36391
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.89234
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.52268
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.04925
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.89897
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.90966
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.12118
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510615
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788249
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091597
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42425
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78383
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179176
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618606
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109806
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662379
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28845
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00357
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.828
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78868
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.49559
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.6023
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.83503
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.87556
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.71596
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.61603
(381.41, 6.93, 354.84) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.47855
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.47577
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.00055
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.95211
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.05811
(381.41, 6.93, 354.84) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.5351
(381.41, 6.93, 354.84) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.84934
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499886
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776529
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078628
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409971
Ú(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767765
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161366
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598755
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087549
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637259
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25988
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97079
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79003
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74418
(381.41, 6.93, 354.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75133
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.27903
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.50146
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.49245
(381.41, 6.93, 354.84) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.28796
