¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(386.89, 7.11, 357.79) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.70651
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45146
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614346
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805984
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012423
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232385
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468456
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724449
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002991
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307111
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640353
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00712
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412596
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863112
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366575
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932707
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57389
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31155
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18932
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16337
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32914
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51298
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28288
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68731
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32015
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605352
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796319
‚(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00199
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2228
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458086
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713214
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990773
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293721
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625664
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990938
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394682
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843199
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344243
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90759
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54534
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26533
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14387
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11341
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27254
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47693
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24314
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62635
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1929
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596522
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786835
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991782
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213048
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447951
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702248
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978795
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280634
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611345
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975179
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37721
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823756
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322483
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883055
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5175
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16648
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09946
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06477
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21728
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44319
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20592
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56846
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04369
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58785
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777529
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981733
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202184
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438066
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691501
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967134
†(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267884
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597368
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959774
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360173
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804777
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301266
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859135
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49036
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09325
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05605
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0174
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01564
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41175
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16504
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51371
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76594
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3755
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579352
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768414
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971916
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191579
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428427
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68105
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955744
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255465
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583726
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944777
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343561
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786331
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280598
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835853
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46396
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03704
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01369
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97138
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79165
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38256
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09223
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46196
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49741
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13232
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571024
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759428
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962288
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181166
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41804
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670849
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944639
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243369
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570453
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930116
†(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327364
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768327
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260469
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813178
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42626
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98241
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97231
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9266
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69782
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35557
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02253
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41381
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23775
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93217
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562862
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750705
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952845
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17098
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407011
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660914
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933831
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231528
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557499
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915866
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311617
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750794
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240889
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79114
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37844
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92922
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88311
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88042
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60685
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33086
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95594
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38051
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98657
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83309
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554861
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74212
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943599
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161015
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396209
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651218
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923317
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220058
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544919
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901999
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296287
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733788
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221865
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769722
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33193
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87754
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77361
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80147
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51862
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30834
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8924
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52271
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79163
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73875
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547056
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73371
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934546
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151246
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38565
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63996
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913048
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208874
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532665
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888526
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281387
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717192
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203329
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748898
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28669
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8273
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66634
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7249
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43312
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25815
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8318
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45718
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7823
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64915
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539386
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725488
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925701
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141707
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375326
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62874
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903104
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198007
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520772
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875423
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266912
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701122
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185346
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728667
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24269
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77851
†(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56121
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6506
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35023
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93758
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77418
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39482
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.776
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56419
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531902
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717451
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917061
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132355
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365213
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617778
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892629
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187449
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509191
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86274
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252849
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685508
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167912
(386.89, 7.11, 357.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709047
