¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(333.08, 7.23, 328.95) (329.28, 1.60, 297.58) (0.81, 2.16, 0.81) Human 15.8415
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778821
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905737
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039555
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180799
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330091
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474466
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582171
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69479
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812729
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032535
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417919
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845547
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32246
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17469
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.61787
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68414
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753336
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.825541
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900919
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979692
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062031
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148173
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23836
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332799
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431776
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535599
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647974
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767991
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894416
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027683
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168359
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317015
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447499
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55426
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665926
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78282
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905208
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27266
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687098
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146758
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11406
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.61255
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.678682
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747622
‰(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819635
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.894817
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.973363
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055488
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141375
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231287
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325424
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424092
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527617
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638428
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758026
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883962
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016749
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156879
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304934
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42188
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527744
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638467
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754344
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875717
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134217
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532564
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979626
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05751
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607769
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673701
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.742518
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814315
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889318
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967656
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049572
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135221
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224879
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318787
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417196
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520432
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629698
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748891
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874418
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006696
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146367
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293931
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397548
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502565
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612393
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727357
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847705
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002129
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385425
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814681
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297318
…(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.603449
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669261
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737905
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809592
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884382
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962556
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044253
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129749
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219187
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312857
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411027
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513997
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622077
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740583
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865725
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997643
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136817
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274756
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3745
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478705
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587691
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701753
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821189
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946336
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24524
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657883
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122108
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.602433
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665356
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733843
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805386
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880043
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.95807
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039607
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.124903
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214164
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307617
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405583
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50836
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616179
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733135
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857906
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989424
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128235
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253631
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352655
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456151
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564342
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677578
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796104
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920333
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111537
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508709
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954461
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.609592
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668304
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730395
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801757
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876298
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.95417
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035578
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120716
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209807
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303104
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400872
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503425
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61106
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726475
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85094
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982152
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120602
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233729
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33208
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434861
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542306
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654766
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772471
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895782
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025074
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366603
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795215
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2785
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.617291
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.676266
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737704
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801728
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.87312
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950893
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032189
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117176
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20613
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299289
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396921
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499283
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606756
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72064
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844851
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975756
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113926
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214971
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312725
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414823
†(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521597
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633289
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750225
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872707
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001129
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231181
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643718
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107897
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625546
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.684758
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746474
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810828
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877891
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948197
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029386
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114279
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203142
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296183
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393659
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495919
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603251
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715972
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839649
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970314
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104381
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197388
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294534
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396025
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50215
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61315
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729336
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851083
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978672
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112513
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49957
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945927
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634363
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.693877
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755925
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820507
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887877
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958133
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031439
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112026
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200827
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293757
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39115
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493302
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600503
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713094
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835237
…(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9657
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08844
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180914
(332.48, 7.20, 328.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277514
