¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311971
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02154
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5087
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17582
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35713
(334.62, 7.36, 348.77) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 23.20896
(334.62, 7.36, 348.77) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 23.20868
(334.62, 7.36, 348.77) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 24.21634
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724952
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930655
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15294
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393822
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655683
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941297
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253533
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59497
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966624
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374902
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829103
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337338
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909683
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53771
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25081
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06995
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94331
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91413
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91481
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85416
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92418
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36591
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00977
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29935
(334.62, 7.36, 348.77) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 24.18265
(334.62, 7.36, 348.77) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 24.21077
(334.62, 7.36, 348.77) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 24.24368
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714006
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918866
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140177
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379982
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64015
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922472
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231275
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570511
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943105
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348795
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800007
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304729
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872449
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49358
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20037
‘(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01182
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86827
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82734
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83089
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7631
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83027
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21578
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82339
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24555
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.39803
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.3548
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.31644
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703215
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907221
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127236
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364306
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621816
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902436
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209378
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546413
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918128
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323155
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771415
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272658
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834207
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4502
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15092
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95484
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79501
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74263
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75564
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68358
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73954
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0703
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64345
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17768
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.98783
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.94599
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.90895
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692371
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894076
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111878
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347663
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603727
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882719
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18777
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522633
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891873
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297859
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743274
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241115
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796645
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40776
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10242
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.899
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7235
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66003
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66834
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60668
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65312
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96006
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46966
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04041
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.76749
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.75421
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 23.74557
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679344
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88004
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096743
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331246
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585894
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86324
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166455
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499228
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866023
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272213
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715631
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210138
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759779
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36609
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05492
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84432
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6537
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57947
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56638
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53243
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57452
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86863
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32918
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03684
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.06021
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.04663
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.03774
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666473
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866209
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081786
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315077
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568305
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844062
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145445
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47614
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840537
ˆ(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243949
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68845
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179681
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72366
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32521
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00836
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78861
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58557
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50091
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46732
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45778
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49869
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78047
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32902
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10005
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.36505
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.35115
(334.62, 7.36, 348.77) (317.60, 0.60, 318.62) (1.62, 1.29, 1.60) Tools 24.342
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6538
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852561
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067039
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299077
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550936
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825143
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124743
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453419
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815457
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216141
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661712
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149787
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688193
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28514
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96272
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7304
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51911
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42433
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37115
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34789
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42562
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69555
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30729
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2078
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641302
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839072
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052464
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283325
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533832
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806518
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104365
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431005
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790764
„(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188738
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631354
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120401
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653458
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2459
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91804
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67356
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45429
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3497
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27773
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24127
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35519
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61372
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22254
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31969
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628958
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825791
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038145
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267813
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51697
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788123
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084275
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408957
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766417
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161801
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601337
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091598
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619383
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20743
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87428
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61809
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39103
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27695
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18706
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14235
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2737
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53509
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14112
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37506
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616792
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812703
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024013
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252539
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500362
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77003
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064501
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387257
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742472
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135271
(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57179
