¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.878199
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.887462
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.123386
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.113747
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.105707
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.719627
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.731247
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.674356
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.619867
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695045
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898272
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117758
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355515
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613846
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895422
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203538
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510674
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835517
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191349
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533684
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825236
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139283
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.066416
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.865889
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.845668
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.827071
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.810083
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.800553
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.928938
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.06322
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.061284
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.051748
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.084363
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.724553
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.960323
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.900392
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.842972
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695588
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89883
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118367
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356161
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614531
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896175
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204391
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51051
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835283
½(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191095
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491792
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780305
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090952
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523061
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.089144
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.972929
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.953272
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.935254
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.973403
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.025317
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.012698
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.001677
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.992241
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.241577
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.770374
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.856321
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.852802
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.079724
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696171
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899498
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119075
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356919
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615352
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897093
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205381
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510615
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835439
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185165
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451122
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73672
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044098
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459738
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943681
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.034026
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.015044
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.997706
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.981996
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.967897
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.955397
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.989705
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.086878
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.406505
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.798325
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.895047
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.087527
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.33135
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696887
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90025
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119912
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357854
¶(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616369
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898176
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206568
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511078
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835903
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148196
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41159
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694366
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998602
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397951
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875304
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.040255
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.103184
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.084545
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.067562
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.052218
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.100409
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.198858
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.301366
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.015697
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.007418
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.867116
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.746531
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697705
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901146
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120847
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358877
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617497
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899397
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207925
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511844
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836761
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11228
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373229
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653248
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954471
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337721
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808681
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.994431
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.091204
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.073755
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.308213
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.292253
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.316835
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.592946
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.582901
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.574549
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.275059
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.961357
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698654
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902156
®(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121942
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36002
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618738
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900785
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209423
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512938
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835926
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077456
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336017
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613399
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911673
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27898
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76009
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.997351
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.039071
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.021761
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.293626
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.279059
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.470124
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.537714
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.527761
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.519489
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.56982
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699649
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903253
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123137
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361311
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620151
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902342
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211121
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514395
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804232
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043645
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299902
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574735
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870182
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221723
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742163
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.000593
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.989161
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.971984
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.242187
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.227736
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.475836
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.484838
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.474971
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.466777
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.800524
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700778
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904467
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124465
µ(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362752
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621676
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904012
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212933
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516154
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773479
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010855
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264892
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537263
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829975
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165854
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724503
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.960093
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.941413
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.924362
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.192972
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.178632
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.445704
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.434249
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.424466
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.416343
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702012
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905769
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125866
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364315
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623375
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905852
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214976
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518275
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743621
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979097
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230967
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500961
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791057
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111465
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707099
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.817107
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.798784
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.782059
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.766917
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.753343
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.741322
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.108094
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.09871
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.090926
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.084729
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.084381
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.081346
(338.26, 7.42, 335.34) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.079885
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703322
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907217
º(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12743
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36597
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62519
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907834
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217165
