¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.193555
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.063142
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.324393
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.308685
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.294652
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.238822
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.8517
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.84041
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.84109
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.85373
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.86988
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.88954
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 17.91275
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239394
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511775
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.517846
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.483397
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.450563
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.419303
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.389585
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.361375
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.334645
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.309361
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.285499
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.263033
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.24194
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.222198
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.203785
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.186685
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.170877
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.529613
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.516276
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.290718
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.248213
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.0847
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.06124
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.0615
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.07452
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.09109
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.11122
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.14107
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.296347
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.267772
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.24052
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.214561
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.189863
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.166401
š (425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.144148
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.123081
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.103177
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.084414
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.066772
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.050234
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.034782
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.0204
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.317433
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.299939
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.283762
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.414405
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.401307
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.288407
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.258165
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.34996
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.32046
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.30087
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.30689
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.33129
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.35996
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.39652
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.275539
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.247086
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.21995
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.1941
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.169509
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.146147
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.123991
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.103014
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.083196
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.064515
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.04695
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.030484
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.0151
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.000782
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.222175
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.418703
(425.92, 14.75, 247.79) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.402135
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.304073
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.291201
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.287717
(425.92, 14.75, 247.79) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.268681
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.62684
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.60047
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.58042
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.5783
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.60756
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.64056
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.67732
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.255926
 (425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.227587
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.20056
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.174814
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.150322
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.127056
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.104989
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.084098
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.064361
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.045757
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.028265
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.011868
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.996548
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.98229
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.225544
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.228042
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.21247
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.198363
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.251993
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2079
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.9859
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.91722
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.89293
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.87238
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.87674
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.90698
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.94102
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 18.97889
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.237485
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.209253
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.182329
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.156682
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.132283
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.109106
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.087123
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.066313
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.046652
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.02812
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.010696
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.994363
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.979104
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.964903
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.22908
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.656254
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.110917
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.097038
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.259084
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2393
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.36226
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.2234
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.19853
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.17746
” (425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.18871
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.22
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.25515
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.22169
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.220198
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.192066
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.165238
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.139683
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.115372
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.092278
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.070374
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.04964
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.03005
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.011585
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.994226
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.977952
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.96275
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.948602
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.232785
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.660598
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.165905
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.999873
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.266518
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27347
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.85821
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.40124
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.37774
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.42666
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.27591
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.26646
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.26077
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.25883
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.204046
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.176009
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.14927
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.123801
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.099571
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.076554
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.054726
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.034061
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.014538
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.996136
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.978836
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.96262
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.94747
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.933371
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.236657
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.66514
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.171303
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.906666
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.274293
— (425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.168871
(425.92, 14.75, 247.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.35553
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.73246
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.70837
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.73484
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.603
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.59058
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.582
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.57723
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.189011
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.161062
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.134407
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.109017
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.084863
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.06192
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.040159
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.019561
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.000099
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.981757
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.964512
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.948348
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.933247
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.919195
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.240697
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.669878
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.176937
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.817221
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.282413
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.179124
(425.92, 14.75, 247.79) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.936512
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 20.07917
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 20.05448
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 20.05671
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.94688
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.93405
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.92513
(425.92, 14.75, 247.79) (389.24, 8.75, 252.65) (7.83, 2.86, 7.22) Truck 19.92009
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.175079
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.147211
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.120633
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.095317
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.071234
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.048357
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.02666
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.006122
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.98672
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.968431
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.951238
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.935122
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.920067
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 4.906056
 (425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.244905
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.674816
(425.92, 14.75, 247.79) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.182807
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.731362
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.290876
(425.92, 14.75, 247.79) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.189813
