¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38267
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84058
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55844
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43443
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.17752
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.74246
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.53889
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.44902
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.47744
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.56713
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.74611
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.09994
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.8953
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.30701
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.348
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.2443
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.94616
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.47104
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559851
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829145
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122954
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444715
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798482
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189225
ğ(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622977
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107074
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650805
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26575
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98732
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83021
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54015
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3824
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.69708
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.35148
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.18694
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.1067
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.14496
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.24264
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.41276
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.76073
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.55653
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.58558
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.62926
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.52232
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.20646
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.22284
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558261
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827398
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121052
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442617
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796187
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186672
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620125
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103924
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647236
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26167
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97824
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81968
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52249
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32939
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.25174
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.985
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.85539
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.79484
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.83085
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.93557
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.10697
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.43974
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.23435
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.87327
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.92277
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.81241
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.97765
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.2923
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556618
ñ(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825626
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119123
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440501
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793843
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18408
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617263
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100711
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643608
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25754
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96902
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80895
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50554
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.30082
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.20344
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.13462
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.14845
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.17394
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.77023
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.75997
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.81781
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.13562
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.92764
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.85069
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.81065
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.87859
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.08298
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.60763
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554974
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82385
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117137
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438323
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791466
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181435
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614321
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097424
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639935
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24537
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95965
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79805
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.22185
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.02977
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.960827
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.900477
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.922439
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.946442
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.05494
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.17165
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.85983
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.85458
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.63539
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.07825
õ(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.07471
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.0747
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.37373
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.93814
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55329
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822005
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115152
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436131
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78902
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178777
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611322
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094073
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636149
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19556
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95013
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.20649
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.956534
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.797727
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.731421
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.687423
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.708057
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.737574
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.844558
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.964958
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.19368
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.96657
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.35665
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.06147
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.12403
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.04284
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.86092
(404.75, 14.29, 245.78) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.28482
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551572
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820151
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113122
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433911
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786574
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176049
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60832
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090689
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632343
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14664
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38787
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.891161
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.706875
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.578106
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.514252
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.485085
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.504497
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.542066
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.644485
÷(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.768112
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.987564
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.33399
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.09057
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.35823
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.42762
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.34312
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.07909
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.65904
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549844
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818274
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111042
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431623
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78408
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173298
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605253
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087251
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628471
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09868
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.00455
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.647607
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.471592
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.369993
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.30842
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.292735
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.311011
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.355866
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.454034
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.580468
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.791273
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.13285
(404.75, 14.29, 245.78) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.20169
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.66852
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.74529
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.65726
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.38086
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.45842
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548104
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816335
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108949
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429348
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781561
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17048
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602121
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083778
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611417
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0516
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.706088
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.417945
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.249559
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.172573
ö(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.113126
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.109705
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.126931
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.178387
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.272583
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.401454
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.604175
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.940969
(404.75, 14.29, 245.78) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.55896
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.99315
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.0779
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.98612
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.6965
(404.75, 14.29, 245.78) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.26563
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546302
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814418
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106844
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427003
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77899
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16766
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598947
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08023
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569324
(404.75, 14.29, 245.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00544
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.427711
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.201078
(404.75, 14.29, 245.78) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.045078
