¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(418.95, 14.19, 318.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53965
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761076
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061409
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428182
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795883
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258039
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025768
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833597
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96786
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99757
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22338
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72119
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68255
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63533
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.651333
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802254
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964295
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138941
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329476
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529315
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745888
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98133
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251715
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493801
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755235
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054138
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424282
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791578
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254158
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016286
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818957
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93648
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95935
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17401
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66058
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59314
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47801
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646437
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797009
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958664
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13279
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323224
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522784
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738808
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973631
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242765
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488875
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749887
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047178
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42092
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787868
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250652
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0069
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804959
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90595
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92216
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12665
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60173
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50615
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31198
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.641698
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791932
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953215
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126827
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316782
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516496
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731993
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96622
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234079
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484403
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745034
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040526
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418096
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784749
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247517
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997619
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791604
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87626
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.886
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08414
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54259
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42154
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15015
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637116
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787025
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.947948
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121098
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310543
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510449
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72544
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959095
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225655
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480387
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740675
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034183
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415809
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782224
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244755
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988439
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778885
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84741
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85086
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04293
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48352
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33608
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00477
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.632693
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782288
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942862
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115626
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304504
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504647
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719151
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952257
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217494
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476823
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736807
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028146
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414057
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78029
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242365
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979362
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766805
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8194
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81673
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00303
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42612
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25167
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8816
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.628426
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.777719
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937958
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110349
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298668
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499084
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713123
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945704
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209597
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47371
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73343
Ÿ(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022416
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412839
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778947
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240347
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97039
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755352
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79221
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7836
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96442
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37036
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17151
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76181
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.624317
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.773318
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933236
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105268
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293034
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493763
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707357
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939437
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201959
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471049
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730542
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01699
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412159
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778195
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2387
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961529
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744532
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76584
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75146
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92709
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31707
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09936
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64535
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.620364
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769086
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.928694
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100383
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287601
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488682
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701853
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933455
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194582
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468838
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728143
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011873
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412011
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778033
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237424
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952769
›(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734342
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74028
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7203
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89101
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27151
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02935
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53213
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.61657
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.765023
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924334
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095694
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282369
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483843
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69661
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927755
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187468
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467079
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726234
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008451
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411443
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778464
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236521
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944122
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72478
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71553
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69012
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85619
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22753
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96145
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4221
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.612933
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76113
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920155
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091198
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277339
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479243
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691628
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92234
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180613
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465769
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724813
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006902
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406387
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779483
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23599
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935584
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713494
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69158
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6609
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82261
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18514
¦(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89563
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02523
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.609453
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.757404
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916159
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086898
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272509
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474528
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686904
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917209
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174019
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464909
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723879
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005886
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401676
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781095
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235827
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927155
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696349
(419.01, 14.10, 319.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66843
