¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (403.29, 14.86, 310.87) (383.20, 8.50, 303.34) (0.81, 2.16, 0.81) Human 5.352622
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81494
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41919
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0537
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521104
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719722
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934723
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162859
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406324
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671167
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966628
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263331
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582719
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946466
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342053
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77883
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260987
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778481
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37269
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06806
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84179
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78834
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91855
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21846
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62318
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04795
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59383
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17949
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79789
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44874
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517918
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716285
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93104
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159249
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402407
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666903
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962125
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26051
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579634
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943172
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34157
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780979
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260496
Î(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.786224
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39373
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07803
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85974
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81542
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96933
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35822
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85393
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38411
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95232
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55574
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18596
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86448
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514828
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712953
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927465
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155797
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398659
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662823
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957786
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257993
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576881
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940127
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341507
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783632
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260343
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794621
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41574
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08857
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87838
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84336
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02141
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51363
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18502
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73687
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32627
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93719
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59416
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30504
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511835
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709725
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924002
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152499
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395081
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658927
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953609
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255782
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574462
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937334
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341866
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786787
¾(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260528
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803674
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43872
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09969
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89773
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87216
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08342
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5667
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53227
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10736
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70142
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33972
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03269
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50894
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706603
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920649
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149359
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391673
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655218
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949594
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253873
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572375
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934791
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342644
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78988
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261051
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813382
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45074
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1114
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9178
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90183
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1441
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62129
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89682
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47834
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10275
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77485
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506142
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703585
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917404
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146376
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388435
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651693
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945744
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252268
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570619
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932498
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343846
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788747
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261909
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82375
½(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45757
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12368
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93857
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95709
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18087
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67739
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27111
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87799
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53048
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503441
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700673
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914268
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143548
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385368
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648355
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942057
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250966
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569198
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930455
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345469
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787924
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263104
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834775
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46494
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13654
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96006
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99822
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21872
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73503
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6645
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29859
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17526
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500838
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697866
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911244
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140877
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382471
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645201
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938531
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249968
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568105
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928661
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347513
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787412
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264639
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.846466
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47283
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14999
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00341
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0245
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18694
Â(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78031
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72573
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74179
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498334
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695166
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908332
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138363
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379744
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642232
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935172
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249274
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567346
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92712
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34998
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787214
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267685
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858821
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48124
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16403
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05056
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05163
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22834
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81716
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77165
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60677
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495928
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692571
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90553
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136007
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377187
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639448
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931976
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248884
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566919
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925827
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352666
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787328
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274539
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871844
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49019
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17865
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07107
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07964
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26525
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85539
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81938
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52558
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6362
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49362
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690084
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90284
å(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133748
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3748
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636851
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928945
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248796
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566824
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924784
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351504
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787753
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281957
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8794
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49967
(402.83, 14.87, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20501
