¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(328.21, 7.29, 380.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478386
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14867
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42551
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54007
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980417
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372641
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57161
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593721
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909167
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290879
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713092
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158878
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644941
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18759
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86858
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70088
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60103
°(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64343
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74635
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28875
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17028
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45021
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57262
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984951
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37571
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643203
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646443
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912943
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295044
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709383
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145937
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630542
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18868
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88228
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71952
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60975
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.655
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76094
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30637
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19198
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47538
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72283
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988706
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378766
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686189
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700995
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916729
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299224
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69784
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133162
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616327
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19226
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90839
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72703
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62398
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66662
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77559
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32405
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21378
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52424
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01547
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991683
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38184
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689527
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758818
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920527
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293324
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68644
¬(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120547
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602297
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19579
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93442
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73456
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64253
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67829
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79028
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34182
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23568
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57677
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3158
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993944
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384901
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692883
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839047
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924336
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283109
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675192
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108102
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596748
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21731
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96036
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7421
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65442
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68999
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80504
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35965
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25766
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62638
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49578
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995426
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38801
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696235
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924139
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949415
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273029
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664095
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095825
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599795
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23969
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9749
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75428
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66443
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70173
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92729
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37755
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27973
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65426
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56454
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996154
 (328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391111
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699609
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015084
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01105
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263088
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653149
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083717
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609399
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26197
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98146
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77011
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67447
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71351
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9413
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39551
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30188
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68226
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62185
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996163
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394201
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703003
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040337
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074817
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253283
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642353
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071776
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628777
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28414
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98803
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7859
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68454
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72533
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95537
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41353
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32411
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71037
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.671
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995386
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397316
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706394
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044041
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171664
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243613
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631712
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073729
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648048
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3062
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99789
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8013
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69463
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73718
¹(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96947
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43161
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34642
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73857
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72268
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993845
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400417
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709779
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047777
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273812
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291847
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621225
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087444
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667212
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32094
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01149
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81002
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70475
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74906
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9836
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44974
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3688
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76688
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7919
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991568
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403538
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710751
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028847
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376038
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364121
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610893
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104217
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68626
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3267
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02505
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81876
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71489
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76097
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99778
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46792
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39124
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79527
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88527
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988516
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382146
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671519
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98613
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329345
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454915
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604511
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120876
ñ(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705187
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33406
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03856
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82752
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72505
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7729
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01199
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48615
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41375
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82376
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92247
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980958
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346426
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632751
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943965
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283281
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57187
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619182
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137423
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723988
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34582
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05203
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.658199
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.598168
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.563444
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.565477
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51685
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4363
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.627692
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.626815
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.627619
(328.42, 7.28, 380.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.634246
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972624
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311114
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59449
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902292
(328.42, 7.28, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237827
