¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3854
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325027
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567672
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834722
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129889
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453625
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818466
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495173
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454518
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03303
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45804
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02977
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49092
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18973
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2945
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99147
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.64228
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822577
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018466
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23201
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465666
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722338
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005484
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319442
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662887
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281268
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182538
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02806
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47938
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00595
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4618
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14763
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24142
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92238
†(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.575401
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746902
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936172
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142273
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367368
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614209
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886099
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186876
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521438
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07825
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926251
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02137
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49899
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98183
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43235
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10548
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18819
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85326
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.520388
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673594
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856575
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055544
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272579
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510179
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771358
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059842
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379933
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88531
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684398
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695251
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51684
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95742
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39898
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0632
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13492
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78406
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466999
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.602565
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77957
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971792
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181159
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409966
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661129
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937971
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225245
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451291
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455847
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402908
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53294
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93274
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36453
–(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02085
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08158
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71484
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.415199
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.533741
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.705055
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890818
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092888
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313464
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555116
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821025
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063107
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276772
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50737
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128388
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54721
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9078
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33002
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97845
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02815
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64558
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.364958
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466991
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632866
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812518
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007699
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220388
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45313
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708717
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909611
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111906
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3298
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870202
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55966
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88262
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29546
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93592
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97472
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57634
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.12492
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.11565
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.11108
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.11121
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.11605
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.12559
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.316154
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.405664
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56296
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736806
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925405
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130709
®(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354913
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585376
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764146
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955955
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162193
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384543
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48539
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85718
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26084
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89339
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92127
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50711
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.16138
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.15279
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.14891
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.14975
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.15528
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.16554
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.30025
(341.24, 7.34, 379.64) (303.33, 1.59, 370.90) (1.70, 3.00, 10.49) Fence 24.95019
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.268772
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.356086
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.495253
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.663531
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845894
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044146
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260336
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456105
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626125
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808244
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00371
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214115
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327448
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8315
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22615
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85084
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86778
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43796
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82435
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.97112
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.96789
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.96952
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.97603
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.9874
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.222801
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.307948
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.429592
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.592639
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769025
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.960598
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169176
¥(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333149
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495021
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668139
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853741
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053136
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267813
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80561
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19147
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80825
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81429
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36882
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73153
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.99343
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.99097
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.99339
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.178132
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.261262
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.36598
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.523959
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694747
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879874
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071293
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216026
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370334
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535171
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711594
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900805
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104214
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77947
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1567
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76565
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76085
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29975
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63897
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.9448
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.918
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.8961
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.87909
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.86694
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.85966
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.85721
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.85962
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.134733
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.215909
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.304289
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.457426
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.622818
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801944
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.966066
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104361
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251633
º(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408741
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576692
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756534
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949571
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157214
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12194
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72305
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70739
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23076
(341.24, 7.34, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54658
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.81681
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.79014
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.76836
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.75144
(341.24, 7.34, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.73935
