¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360001
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308442
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642889
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043407
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526413
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072985
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27536
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7096
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90279
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10529
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3177
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54066
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79804
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91234
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00429
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09973
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19336
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29087
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3924
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49807
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60804
†(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72246
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84153
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96535
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95829
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211818
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489207
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717164
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992476
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296595
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629911
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028339
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509412
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053677
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19405
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68588
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87816
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07966
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.291
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51287
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75065
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88526
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97364
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06296
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15598
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25284
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35373
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45871
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56799
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68167
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79998
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92302
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960012
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213689
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491053
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717159
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981843
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284956
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617106
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013277
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492441
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032243
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11188
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66376
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85516
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05573
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2661
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48692
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71892
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85472
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93988
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02862
„(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12109
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21736
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31763
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.422
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53061
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64361
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76117
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88349
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96167
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215481
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491287
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717415
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971306
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273455
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604487
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998222
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475447
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009581
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02893
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64322
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83381
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03357
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24304
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46288
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67845
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82702
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90995
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9967
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08864
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18435
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28407
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38784
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49583
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60822
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72511
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84676
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963252
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217263
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491753
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717909
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961794
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262129
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592068
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983166
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45848
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987022
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945255
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62426
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8141
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01309
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22172
‚(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44055
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63235
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8019
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88446
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97056
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06026
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15382
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25299
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35623
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46366
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57544
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69176
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81275
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964794
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218935
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492439
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718647
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962575
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250992
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579863
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968121
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441518
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96454
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861031
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60684
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79606
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99429
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20218
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39815
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58847
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77906
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86125
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94696
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03629
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12933
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22625
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32713
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43405
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54531
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66106
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78151
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966259
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220537
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49338
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719646
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963649
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24002
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567846
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95306
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42459
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9422
ƒ(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779703
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59099
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77957
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97715
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17731
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35791
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54677
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74436
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84031
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92567
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01467
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10735
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2039
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3044
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.409
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51791
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63298
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75288
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967671
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222052
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494477
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720868
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964972
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229288
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556031
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93808
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405773
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919975
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738665
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57671
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76473
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96171
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1404
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31974
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50729
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70339
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82158
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90666
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99536
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08771
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18393
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2841
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38836
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49686
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60976
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72722
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969006
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223519
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495876
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722333
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966589
ƒ(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230706
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544393
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923068
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386201
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897828
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696878
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56393
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75146
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93496
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10547
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28365
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46988
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66469
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8051
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88992
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9783
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07043
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16634
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26621
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37016
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47832
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59089
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70801
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970265
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2249
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497493
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724063
(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968416
