¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
!(380.58, 10.10, 321.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.078132
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76401
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66204
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096781
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281755
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479071
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692853
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942311
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228156
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545163
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897621
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29167
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735065
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247749
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847007
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54561
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39456
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46363
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76219
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38106
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47402
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01946
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76978
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96706
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85721
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092273
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277399
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477607
¼(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693084
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941774
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228431
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545497
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897976
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292071
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735529
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245411
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844294
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548368
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39297
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46167
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77843
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40171
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52094
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18303
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94753
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13724
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087864
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272634
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472455
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689165
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941691
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228744
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545826
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898361
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292489
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736032
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243008
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841508
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550979
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39538
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45943
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79088
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42199
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56882
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27216
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13738
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11491
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083542
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26797
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467395
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685901
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938362
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227188
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546158
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898727
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292932
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736532
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240584
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838711
·(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553511
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39837
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45686
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7992
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44191
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61622
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42139
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34454
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15681
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079282
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263371
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462456
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68569
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93506
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223551
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542866
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898115
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293391
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737011
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239809
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839201
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555871
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4012
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45399
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80704
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46145
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66307
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5721
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55816
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43605
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075121
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258901
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457719
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685513
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934313
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219926
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538804
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893584
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290572
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737543
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240401
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841137
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558128
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40392
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45081
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81437
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48063
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73491
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72426
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79119
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7245
¾(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071057
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25449
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457628
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685375
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934168
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216274
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534782
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889087
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285545
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731988
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238441
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842993
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560288
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40644
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44732
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82116
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49937
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81358
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87312
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03877
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02256
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067054
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250216
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457538
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685298
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934092
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212647
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530765
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88458
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280498
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726284
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23196
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838305
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561418
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40884
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44761
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82748
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52586
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89227
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98326
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26765
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28273
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.802624
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248295
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457498
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685256
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93408
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209019
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526726
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880119
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275458
Ğ(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720612
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227755
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831181
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55308
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40565
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45221
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83326
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57616
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97086
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09355
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36927
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65464
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.801609
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.976265
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457538
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685292
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934074
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206931
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522728
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875648
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270438
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71492
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225072
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823978
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544579
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39558
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45639
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8385
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.626
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04938
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1416
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47395
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.800667
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.975248
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.164052
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685352
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934158
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207018
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518714
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871184
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265418
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709279
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222335
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817684
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535987
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38535
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46011
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84321
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66454
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12782
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12608
ƒ (380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58178
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.799797
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.974309
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.163035
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.367734
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934272
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207145
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514717
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866726
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260442
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703617
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219567
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814502
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527269
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37502
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46347
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8474
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68526
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20608
(380.46, 10.11, 321.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13054
