¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ (431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11523
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01729
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63841
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22478
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56097
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691276
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027329
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397088
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82405
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300268
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832809
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43221
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91731
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44975
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09326
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07709
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61252
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19654
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78276
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706176
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04502
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42086
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85187
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331315
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867636
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47161
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96109
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50595
¼(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16133
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05434
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58782
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16959
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722382
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064581
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445832
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879584
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362233
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902425
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51091
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00554
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56745
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23027
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03265
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56425
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15494
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740186
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084074
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470743
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907218
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393087
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937083
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55015
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05058
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62977
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30018
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01201
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55232
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2291
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757924
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103513
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495474
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934736
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423838
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971642
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58925
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09627
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69287
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37103
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00177
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62095
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32339
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775583
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122895
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520187
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962186
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454473
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00608
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62826
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14449
´(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75679
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44283
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06549
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69108
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42786
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793185
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143434
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544728
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989464
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48498
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0404
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66715
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20246
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82151
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50817
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13058
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7628
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53449
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81069
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165497
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569164
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016634
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515373
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0746
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7059
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26106
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8827
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56874
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19711
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83609
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64332
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82815
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18745
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593431
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043677
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545622
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10866
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74449
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31862
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94233
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62863
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26503
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92018
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75439
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845494
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209293
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617596
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070555
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575704
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14255
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78296
¹(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37261
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0026
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68937
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33437
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02081
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86778
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862774
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230963
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641634
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097267
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60562
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17625
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82675
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42716
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06362
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75088
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4052
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12338
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98354
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879948
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252493
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665481
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123796
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63538
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20977
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87149
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48231
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12533
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81322
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47752
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22799
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09854
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897951
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273887
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689148
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150205
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664931
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24893
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91607
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53806
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18571
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87636
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55129
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33464
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18265
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917182
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295088
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712664
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176405
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694924
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28795
¶(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9605
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5944
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24277
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94026
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64424
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44341
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26867
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936252
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316136
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736013
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202408
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729241
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32673
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0047
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65132
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30053
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00504
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74286
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55429
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35666
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955156
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336999
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759155
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229161
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763361
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36536
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04879
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70886
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35897
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0706
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84332
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66732
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44662
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973905
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357678
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782076
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259321
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797248
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40373
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09258
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76696
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4181
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14009
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94562
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77846
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53863
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992441
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37818
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80579
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289289
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830959
¸(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44192
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1361
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82562
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47796
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2151
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04983
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86329
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63272
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010837
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398436
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832388
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319016
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864429
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4798
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17943
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88383
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54172
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29566
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15597
(431.58, 13.42, 339.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94996
