¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(332.67, 7.11, 323.57) (321.09, 1.16, 305.58) (0.81, 2.16, 0.81) Human 8.429951
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668463
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68531
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96993
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40683
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97524
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74391
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99056
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92639
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835154
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01419
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208078
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418643
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656199
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918135
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20674
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526299
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882227
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293724
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759166
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289762
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912907
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701678
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72601
€(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95182
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36593
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97123
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7389
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98406
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92977
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.841618
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021196
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21565
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42941
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669295
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932456
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22261
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543884
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901594
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313922
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78209
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316031
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949284
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734861
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76669
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98481
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34858
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96765
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73444
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97833
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92208
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848191
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028308
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.223342
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441449
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682425
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94694
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238567
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561636
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92142
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334284
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8052
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345952
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985994
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767979
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80731
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0171
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38974
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96453
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73053
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97331
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91536
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854841
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035469
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232135
…(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453547
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695678
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961533
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254686
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579512
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941391
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3548
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828508
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377781
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022936
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800998
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84782
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04426
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43109
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96185
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72718
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96894
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90957
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861551
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042723
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24331
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465726
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709037
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976225
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270941
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597596
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961514
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375444
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851943
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409766
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06019
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833948
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88826
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07136
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47258
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95963
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72433
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96536
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90478
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868343
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050076
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254575
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478021
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722492
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991059
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287311
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615757
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981865
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396181
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87592
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441987
ƒ(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097694
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866761
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91112
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09838
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51422
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95783
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7221
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96246
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9009
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.875182
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059978
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265895
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49041
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736053
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005949
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303791
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634131
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002353
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417069
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904065
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474445
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135492
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910467
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93297
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12527
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53156
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95644
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72041
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96026
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89797
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882113
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070448
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277316
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502864
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749702
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021001
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32045
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652582
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023028
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438697
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932378
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507113
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173542
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95541
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9547
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15208
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5308
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95552
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71924
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95877
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89597
…(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889902
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083078
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290781
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517349
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765291
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037882
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338769
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672613
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045024
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463014
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960629
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53997
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211865
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00067
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9763
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17874
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53042
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95506
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71865
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95798
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89495
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.901521
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098967
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308116
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536264
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786087
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060773
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364104
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700801
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07654
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495457
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982122
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564817
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241278
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03586
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01032
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21999
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53039
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.955
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71858
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95793
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89488
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913157
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115024
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325581
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555377
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807045
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083864
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389658
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729233
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108418
‡(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523772
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003633
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589706
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270304
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07018
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04626
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26434
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53072
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95542
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71914
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95859
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89571
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924794
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131196
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343184
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574612
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828139
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107127
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415443
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757946
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140572
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552441
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025257
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614658
(332.61, 7.24, 323.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299461
