¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.937
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614949
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90485
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222844
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573048
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95136
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330994
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750483
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216329
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817221
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.753507
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.687978
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.62519
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.565059
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.507521
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.452501
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.399938
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.349766
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.301932
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.602047
(429.27, 14.85, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.59428
(429.27, 14.85, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.74012
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106583
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340486
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601593
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890251
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20677
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555351
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924018
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300856
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717141
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.116972
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.054254
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.994134
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.93654
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.881398
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.828643
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.778214
ù(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.730048
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.684092
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.640293
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.598601
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.558781
(429.27, 14.85, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.5401
(429.27, 14.85, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.83681
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094674
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327545
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588353
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875747
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190833
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532398
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893376
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27114
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684264
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.706651
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.674726
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.644715
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.616585
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.590306
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.565851
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.543197
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.522319
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.503195
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.485809
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.51643
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.516652
(429.27, 14.85, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.78657
(429.27, 14.85, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.02219
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082835
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314764
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5751
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861274
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174953
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504093
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862138
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241856
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651832
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.732769
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.700734
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.670616
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.642386
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.616013
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.59147
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.568732
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.547776
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.528583
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.511129
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.495401
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.475649
ò(429.27, 14.85, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.22006
(429.27, 14.85, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.21562
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071108
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302053
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561962
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846903
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153043
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476103
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831304
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212956
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6199
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.760774
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.728619
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.698387
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.67005
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.643577
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.618937
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.596112
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.575074
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.555803
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.538278
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.522483
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.435749
(429.27, 14.85, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.62089
(429.27, 14.85, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.5922
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059451
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289451
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548869
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832554
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127785
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448396
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800832
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184444
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588386
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.790692
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.75841
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.728058
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.699607
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.673024
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.648285
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.625363
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.604236
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.584884
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.567281
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.551416
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.396942
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.18282
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.385
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047915
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276984
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535827
î(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812052
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102799
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421036
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770649
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156358
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557339
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.822561
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.79014
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.75966
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.731085
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.704389
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.679543
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.656519
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.635296
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.615854
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.598172
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.582232
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.35921
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.18534
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.32019
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035214
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265112
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52288
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789429
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078102
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393925
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740834
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123579
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526738
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.856406
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.823843
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.793225
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.764522
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.737702
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.71274
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.68961
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.668286
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.648751
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.630982
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.61496
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.322537
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.19005
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.25735
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022587
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253267
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503975
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767014
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053649
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367145
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711365
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091005
ø(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496596
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.892274
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.859555
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.828791
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.799949
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.773001
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.747916
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.724672
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.703241
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.683605
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.665745
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.649639
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.286911
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.19695
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.19644
(429.27, 14.85, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 14.33919
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010041
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241519
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483587
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744865
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029487
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340677
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682272
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058847
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466894
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901306
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.897314
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.866396
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.837408
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.810322
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.785109
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.761743
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.740199
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.720459
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.702499
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.686304
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.252316
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.20605
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.13743
(429.27, 14.85, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 14.25766
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997618
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224393
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463437
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72294
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005567
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314515
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653499
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027081
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437658
(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868886
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.937161
ğ(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.90608
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.87694
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.849708
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.824358
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.800864
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.779202
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.759349
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.741286
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.724995
(429.27, 14.85, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.21874
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.21736
(429.27, 14.85, 251.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.08029
(429.27, 14.85, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 14.17883
